id,domanda,reale,alternative_json
1775,was she like the wind in dirty dancing,true,"[{""domanda_alt"": ""was she like the wind in dirty dancing"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0003040302301937615, ""false"": 0.9996788540653947, ""altro"": 1.1556065205246429e-05}, ""ordine"": null}, {""domanda_alt"": ""Did her behavior in Dirty Dancing have a free-spirited quality akin to a force of nature?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0178773690152212, ""false"": 0.9813886625390785, ""altro"": 0.0005806142894802795}, ""ordine"": null}, {""domanda_alt"": ""Did her movements have a free-spirited quality similar to those of a carefree gust of air in the movie Dirty Dancing?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.616204736009169e-05, ""false"": 0.9999554199422802, ""altro"": 5.61485504069217e-06}, ""ordine"": null}, {""domanda_alt"": ""Did her character have a fleeting, uncontrollable quality to it, reminiscent of Jennifer Grey's portrayal in Dirty Dancing?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 9.11582734525133e-05, ""false"": 0.9998976262084782, ""altro"": 8.15633785039435e-06}, ""ordine"": null}, {""domanda_alt"": ""Did her actions unfold with the spontaneity and freedom of a force beyond control, as depicted in the film Dirty Dancing?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 1.047014335193001e-05, ""false"": 0.9999831397019243, ""altro"": 4.679987920532018e-06}, ""ordine"": null}, {""domanda_alt"": ""Did Patricia Arquette's character in Dirty Dancing exhibit a carefree and effortless quality similar to that of an unseen gust of air?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0025315476337626507, ""false"": 0.9974028171570946, ""altro"": 4.09693520337745e-05}, ""ordine"": null}, {""domanda_alt"": ""Was her behavior as elusive and fleeting as a gust of air in the movie Dirty Dancing?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00012106909855413737, ""false"": 0.9998703735654594, ""altro"": 5.50962196716977e-06}, ""ordine"": null}, {""domanda_alt"": ""Did she embody a carefree, unbridled quality similar to that of a powerful gust of air in the film Dirty Dancing?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0015649991080019638, ""false"": 0.9984246373569627, ""altro"": 6.6105270185686946e-06}, ""ordine"": null}, {""domanda_alt"": ""Did her behavior in Dirty Dancing resemble the fluidity and unpredictability of a gust of air?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.007375429593576395, ""false"": 0.9925594928267112, ""altro"": 3.906321976327839e-05}, ""ordine"": null}, {""domanda_alt"": ""Was her character in Dirty Dancing comparable to a force as ephemeral as the wind?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00332901889808379, ""false"": 0.9966402578085743, ""altro"": 1.6864653654061708e-05}, ""ordine"": null}, {""domanda_alt"": ""Did her presence have an ephemeral quality similar to that of a gust of air in the movie Dirty Dancing?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.840207438477148e-05, ""false"": 0.9999479324036654, ""altro"": 2.9971620878843923e-06}, ""ordine"": null}]"
1776,do great white sharks live at the bottom of the sea,false,"[{""domanda_alt"": ""do great white sharks live at the bottom of the sea"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 1.1197106414995879e-06, ""false"": 0.9999972969923052, ""altro"": 1.6929991912839736e-06}, ""ordine"": null}, {""domanda_alt"": ""Do great white sharks typically inhabit areas near the seafloor?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.578924617743634e-06, ""false"": 0.9999951739089301, ""altro"": 1.1059581919667936e-06}, ""ordine"": null}, {""domanda_alt"": ""Do great white sharks typically inhabit the ocean floor?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 1.0484126503242122e-06, ""false"": 0.9999973820338144, ""altro"": 1.3331446294183506e-06}, ""ordine"": null}, {""domanda_alt"": ""Do great white sharks inhabit the seafloor?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 6.770726546316879e-07, ""false"": 0.9999979415979349, ""altro"": 1.4993441323995361e-06}, ""ordine"": null}, {""domanda_alt"": ""Do great white sharks typically inhabit the seafloor?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 1.2046114113291043e-06, ""false"": 0.9999973292546909, ""altro"": 1.5608525537482264e-06}, ""ordine"": null}, {""domanda_alt"": ""Do great white sharks typically inhabit the ocean floor?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 1.0484126503242122e-06, ""false"": 0.9999973820338144, ""altro"": 1.3331446294183506e-06}, ""ordine"": null}, {""domanda_alt"": ""Do great white sharks typically inhabit areas near the seafloor?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.578924617743634e-06, ""false"": 0.9999951739089301, ""altro"": 1.1059581919667936e-06}, ""ordine"": null}, {""domanda_alt"": ""Do great white sharks inhabit the seafloor?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 6.770726546316879e-07, ""false"": 0.9999979415979349, ""altro"": 1.4993441323995361e-06}, ""ordine"": null}, {""domanda_alt"": ""Do great white sharks typically inhabit the seafloor?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 1.2046114113291043e-06, ""false"": 0.9999973292546909, ""altro"": 1.5608525537482264e-06}, ""ordine"": null}, {""domanda_alt"": ""Do great white sharks inhabit the seafloor?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 6.770726546316879e-07, ""false"": 0.9999979415979349, ""altro"": 1.4993441323995361e-06}, ""ordine"": null}, {""domanda_alt"": ""Are great white sharks typically found in the deepest regions of the ocean?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 9.037692350621737e-07, ""false"": 0.9999983130323725, ""altro"": 8.338140065095429e-07}, ""ordine"": null}]"
1777,is an agm battery a sealed lead acid battery,true,"[{""domanda_alt"": ""is an agm battery a sealed lead acid battery"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9970841911351772, ""false"": 0.0028985989518749513, ""altro"": 1.6970638865268307e-05}, ""ordine"": null}, {""domanda_alt"": ""Is a gel-filled or absorbed glass mat (AGM) battery a type of sealed lead-acid battery?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9997626095676058, ""false"": 0.00023596134625052952, ""altro"": 1.3792755688413154e-06}, ""ordine"": null}, {""domanda_alt"": ""Does an AGM (Absorbed Glass Mat) battery constitute a type of sealed lead-acid battery?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.99965885065748, ""false"": 0.00034015636968297237, ""altro"": 1.2728353567639854e-06}, ""ordine"": null}, {""domanda_alt"": ""Is an absorbed glass mat (AGM) lead-acid battery classified as a sealed type of lead-acid battery?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9994051101047708, ""false"": 0.0005930865493942273, ""altro"": 1.740837140047547e-06}, ""ordine"": null}, {""domanda_alt"": ""Does an Absorbed Glass Mat (AGM) battery qualify as a type of sealed lead-acid battery?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9995824823511397, ""false"": 0.00041614393626516284, ""altro"": 1.4429917056337298e-06}, ""ordine"": null}, {""domanda_alt"": ""Is an AGM battery essentially a type of sealed lead-acid battery?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9998561125233958, ""false"": 0.0001429640883900842, ""altro"": 8.346644626435106e-07}, ""ordine"": null}, {""domanda_alt"": ""Does an Absorbed Glass Mat (AGM) battery qualify as a type of sealed lead-acid battery?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9995824823511397, ""false"": 0.00041614393626516284, ""altro"": 1.4429917056337298e-06}, ""ordine"": null}, {""domanda_alt"": ""Does an absorbed glass mat (AGM) battery constitute a type of sealed lead-acid battery?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9918115798719112, ""false"": 0.008184786958360727, ""altro"": 2.871218974374077e-06}, ""ordine"": null}, {""domanda_alt"": ""Does an Absorbed Glass Mat (AGM) battery constitute a type of sealed lead-acid battery?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9993422877996406, ""false"": 0.0006562075762351989, ""altro"": 1.5407355134934277e-06}, ""ordine"": null}, {""domanda_alt"": ""Does an Absorbed Glass Mat (AGM) battery fall under the category of sealed lead-acid batteries?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9992456104826783, ""false"": 0.0007526786555862345, ""altro"": 1.7884316399281605e-06}, ""ordine"": null}, {""domanda_alt"": ""Is a deep cycle AGM battery classified as a sealed lead-acid type of battery?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9928638102483783, ""false"": 0.007131665113689291, ""altro"": 3.7586353400832584e-06}, ""ordine"": null}]"
1778,is it possible to have no sense of smell,true,"[{""domanda_alt"": ""is it possible to have no sense of smell"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.999945489414621, ""false"": 5.409635043194767e-05, ""altro"": 4.696984801589071e-07}, ""ordine"": null}, {""domanda_alt"": ""Can a person completely lack olfactory perception?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9996945094240894, ""false"": 0.0003049946900359265, ""altro"": 4.7026451634691134e-07}, ""ordine"": null}, {""domanda_alt"": ""Can one experience a complete absence of olfactory perception?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9998728269430543, ""false"": 0.0001268981731128687, ""altro"": 2.9913188514307584e-07}, ""ordine"": null}, {""domanda_alt"": ""Can a person completely lack the ability to perceive odors?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9998888827567811, ""false"": 0.00011085832991637809, ""altro"": 2.970375896420848e-07}, ""ordine"": null}, {""domanda_alt"": ""Can one truly experience a complete absence of olfactory perception?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.8963764115786396, ""false"": 0.1036126960843488, ""altro"": 6.3949430460505035e-06}, ""ordine"": null}, {""domanda_alt"": ""Can one entirely lack olfactory perception?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9998811969730177, ""false"": 0.00011865107450008764, ""altro"": 3.299577407240502e-07}, ""ordine"": null}, {""domanda_alt"": ""Can someone completely lack olfactory perception?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9998932696320032, ""false"": 0.00010646302403731425, ""altro"": 4.3900039898612064e-07}, ""ordine"": null}, {""domanda_alt"": ""Can someone completely lack olfactory perception?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9998715100515124, ""false"": 0.0001280858596550422, ""altro"": 4.804807720005016e-07}, ""ordine"": null}, {""domanda_alt"": ""Can a person entirely lack olfactory perception?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.999757609555999, ""false"": 0.00024204203043270582, ""altro"": 4.192083574256943e-07}, ""ordine"": null}, {""domanda_alt"": ""Can a person's olfactory system be completely anosmic?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9675874059534474, ""false"": 0.03240952251591311, ""altro"": 2.122973926924995e-06}, ""ordine"": null}, {""domanda_alt"": ""Can a person be completely anosmic?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9385262239201736, ""false"": 0.06146729269404323, ""altro"": 3.2853296587249636e-06}, ""ordine"": null}]"
1779,is mccormick and schmick owned by landry's,true,"[{""domanda_alt"": ""is mccormick and schmick owned by landry's"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9788339496936613, ""false"": 0.021157040230597043, ""altro"": 6.762982524661973e-06}, ""ordine"": null}, {""domanda_alt"": ""Does Landry's have a stake in McCormick & Schmick?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.99955778721388, ""false"": 0.00044108349073161565, ""altro"": 1.0740450269379986e-06}, ""ordine"": null}, {""domanda_alt"": ""Is Landry's the parent company of McCormick & Schmick?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.8917428662902334, ""false"": 0.10824726714765903, ""altro"": 4.368036001317585e-06}, ""ordine"": null}, {""domanda_alt"": ""Does Landry's have ownership stake in McCormick & Schmick?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9976312640095035, ""false"": 0.00236638181429998, ""altro"": 1.967356222512878e-06}, ""ordine"": null}, {""domanda_alt"": ""Does Landry's have ownership or control over McCormick & Schmick?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.999422424191091, ""false"": 0.0005768721104296033, ""altro"": 7.55968193267794e-07}, ""ordine"": null}, {""domanda_alt"": ""Is Landry's the parent company that owns McCormick & Schmick?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9206402457888649, ""false"": 0.07934893510962195, ""altro"": 5.830506743571765e-06}, ""ordine"": null}, {""domanda_alt"": ""Does Landry's have ownership over McCormick & Schmick?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9989365244220451, ""false"": 0.0010621385123154715, ""altro"": 1.4944927578398428e-06}, ""ordine"": null}, {""domanda_alt"": ""Is Landry's the parent company of McCormick & Schmick?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.8917428662902334, ""false"": 0.10824726714765903, ""altro"": 4.368036001317585e-06}, ""ordine"": null}, {""domanda_alt"": ""Is Landry's the proprietor of McCormick & Schmick?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.907587375132509, ""false"": 0.0924028879338716, ""altro"": 4.329775821591061e-06}, ""ordine"": null}, {""domanda_alt"": ""Does Landry's have ownership or affiliation with McCormick & Schmick?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9996740262705525, ""false"": 0.000325333503895135, ""altro"": 5.598998977541692e-07}, ""ordine"": null}, {""domanda_alt"": ""Does Landry's own McCormick & Schmick?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9985192372890209, ""false"": 0.0014796102884324727, ""altro"": 1.1822300175503106e-06}, ""ordine"": null}]"
1780,have the san jose sharks won a stanley cup,false,"[{""domanda_alt"": ""have the san jose sharks won a stanley cup"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 7.061946284210031e-07, ""false"": 0.9999981945924993, ""altro"": 1.2957498024948108e-06}, ""ordine"": null}, {""domanda_alt"": ""Have the San Jose Sharks successfully secured a Stanley Cup championship?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.708801371021222e-08, ""false"": 0.9999993667017903, ""altro"": 8.850664818766281e-07}, ""ordine"": null}, {""domanda_alt"": ""Have the San Jose Sharks secured a Stanley Cup championship?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.6287699189628056e-08, ""false"": 0.9999989134776232, ""altro"": 1.0878136627100734e-06}, ""ordine"": null}, {""domanda_alt"": ""Has the San Jose Sharks team claimed the Stanley Cup championship?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 1.0063949732216012e-07, ""false"": 0.999999379403806, ""altro"": 6.723392626409653e-07}, ""ordine"": null}, {""domanda_alt"": ""Have the San Jose Sharks captured the Stanley Cup championship?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 9.14396826130156e-08, ""false"": 0.9999991456829586, ""altro"": 8.036045430203831e-07}, ""ordine"": null}, {""domanda_alt"": ""Have the San Jose Sharks successfully claimed the Stanley Cup championship?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 5.202787093930994e-08, ""false"": 0.9999993262453943, ""altro"": 8.928970370733514e-07}, ""ordine"": null}, {""domanda_alt"": ""Have the San Jose Sharks successfully claimed the Stanley Cup championship in their history?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.1559327905581016e-08, ""false"": 0.999999028655542, ""altro"": 1.0941309375604484e-06}, ""ordine"": null}, {""domanda_alt"": ""Have the San Jose Sharks been successful in claiming the Stanley Cup championship?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 5.058470938205148e-07, ""false"": 0.9999981919104959, ""altro"": 1.3114074453784779e-06}, ""ordine"": null}, {""domanda_alt"": ""Have the San Jose Sharks claimed the Stanley Cup championship?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.555938526686016e-08, ""false"": 0.999999334904589, ""altro"": 6.1792086470887e-07}, ""ordine"": null}, {""domanda_alt"": ""Have the San Jose Sharks taken home the Stanley Cup championship trophy?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 6.545078230383289e-08, ""false"": 0.9999989341502135, ""altro"": 9.634921731270002e-07}, ""ordine"": null}, {""domanda_alt"": ""Have the San Jose Sharks secured a Stanley Cup championship?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.6287699189628056e-08, ""false"": 0.9999989134776232, ""altro"": 1.0878136627100734e-06}, ""ordine"": null}]"
1781,do all colors of fruit loops taste the same,true,"[{""domanda_alt"": ""do all colors of fruit loops taste the same"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9996354016218476, ""false"": 0.0003630854540068253, ""altro"": 1.5811779224675876e-06}, ""ordine"": null}, {""domanda_alt"": ""Do the various flavors of Fruit Loops have distinct palate profiles?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.74461036946819e-05, ""false"": 0.9999588267747932, ""altro"": 3.426611315872596e-06}, ""ordine"": null}, {""domanda_alt"": ""Is there a uniform flavor profile among different colored Fruit Loops?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9952441813028726, ""false"": 0.004753194568663831, ""altro"": 2.4842520405752757e-06}, ""ordine"": null}, {""domanda_alt"": ""Do the distinct flavors of Fruit Loops vary depending on their color?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 6.376282147161549e-06, ""false"": 0.9999916510641025, ""altro"": 2.1967968043366907e-06}, ""ordine"": null}, {""domanda_alt"": ""Is there a uniform flavor profile across different colored varieties of Froot Loops?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9954352603609775, ""false"": 0.004562433143940608, ""altro"": 2.295830001847813e-06}, ""ordine"": null}, {""domanda_alt"": ""Do the distinct flavors among different-colored Froot Loops vary significantly?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 7.377070549800652e-06, ""false"": 0.9999900159935845, ""altro"": 2.7323394440998495e-06}, ""ordine"": null}, {""domanda_alt"": ""Is there a uniform flavor profile across all color varieties of Froot Loops?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9970768418273704, ""false"": 0.002919217385120941, ""altro"": 3.853008740403446e-06}, ""ordine"": null}, {""domanda_alt"": ""Do all flavors of Froot Loops have identical taste profiles?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9990342841281529, ""false"": 0.0009645862001036876, ""altro"": 1.349873115205595e-06}, ""ordine"": null}, {""domanda_alt"": ""Do the various hues of Fruit Loops possess distinct flavor profiles?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 2.878170942039772e-06, ""false"": 0.9999951573360302, ""altro"": 2.1216992928131283e-06}, ""ordine"": null}, {""domanda_alt"": ""Do different flavor varieties of Fruit Loops have distinct taste profiles?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 5.621772716875289e-05, ""false"": 0.999940944243148, ""altro"": 2.82986700885817e-06}, ""ordine"": null}, {""domanda_alt"": ""Do fruit Loops with different hues have distinct flavor profiles?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 2.0831170455385325e-05, ""false"": 0.999976186114481, ""altro"": 2.98322257162579e-06}, ""ordine"": null}]"
1782,do you get money for nobel peace prize,true,"[{""domanda_alt"": ""do you get money for nobel peace prize"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0032365547920182943, ""false"": 0.9967564294617796, ""altro"": 4.88628795380219e-06}, ""ordine"": null}, {""domanda_alt"": ""Is a Nobel Peace Prize winner financially rewarded?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.09122888325124834, ""false"": 0.9087548337551213, ""altro"": 7.841285049999733e-06}, ""ordine"": null}, {""domanda_alt"": ""Do recipients of the Nobel Peace Prize typically receive a monetary award?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.09022340550725172, ""false"": 0.9097604116843212, ""altro"": 8.124871960004924e-06}, ""ordine"": null}, {""domanda_alt"": ""Are Nobel Peace Prize winners compensated financially?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.050403769300674646, ""false"": 0.9495858442272983, ""altro"": 5.642161870822079e-06}, ""ordine"": null}, {""domanda_alt"": ""Is it a pecuniary award that comes with the Nobel Peace Prize?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.20162831061013123, ""false"": 0.79833604869554, ""altro"": 1.4294544198278787e-05}, ""ordine"": null}, {""domanda_alt"": ""Are Nobel Peace Prize laureates financially compensated for their award?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.07481370780967757, ""false"": 0.9251709109474223, ""altro"": 8.107412568290102e-06}, ""ordine"": null}, {""domanda_alt"": ""Do Nobel Peace Prize winners receive financial compensation?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.20176642852801677, ""false"": 0.7982131355627522, ""altro"": 8.775882195134603e-06}, ""ordine"": null}, {""domanda_alt"": ""Is the Nobel Peace Prize winner financially compensated?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.12616805842342554, ""false"": 0.8738142926615514, ""altro"": 8.201972751751131e-06}, ""ordine"": null}, {""domanda_alt"": ""Are Nobel Peace Prize winners financially compensated for their award?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.25936218548194456, ""false"": 0.7406091632907719, ""altro"": 1.1985305725230738e-05}, ""ordine"": null}, {""domanda_alt"": ""Is a Nobel Peace Prize winner compensated financially?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0645511299494011, ""false"": 0.9354370172712415, ""altro"": 5.836031993521788e-06}, ""ordine"": null}, {""domanda_alt"": ""Is the Nobel Peace Prize accompanied by a financial award?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0028886957401524052, ""false"": 0.9971074580614805, ""altro"": 2.8146430834571325e-06}, ""ordine"": null}]"
1783,is cape lookout part of the outer banks,true,"[{""domanda_alt"": ""is cape lookout part of the outer banks"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9972525052311314, ""false"": 0.0027466027432990303, ""altro"": 9.074300447472673e-07}, ""ordine"": null}, {""domanda_alt"": ""Is Cape Lookout a constituent of the Outer Banks?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9980220450820938, ""false"": 0.0019772332931722084, ""altro"": 5.513187386615564e-07}, ""ordine"": null}, {""domanda_alt"": ""Is Cape Lookout a constituent component of the Outer Banks geographic region?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9601221924222102, ""false"": 0.03987322259717757, ""altro"": 2.431987709375299e-06}, ""ordine"": null}, {""domanda_alt"": ""Is Cape Lookout a constituent element within the Outer Banks geographic region?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9915503944025595, ""false"": 0.00844817151477201, ""altro"": 1.0976692920185677e-06}, ""ordine"": null}, {""domanda_alt"": ""Is Cape Lookout a component of the Outer Banks geographic region?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9833705831357951, ""false"": 0.01662722931168129, ""altro"": 1.3071064487882288e-06}, ""ordine"": null}, {""domanda_alt"": ""Is Cape Lookout a constituent component of the Outer Banks region?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9763256550726133, ""false"": 0.023671569616904767, ""altro"": 1.6413399415114302e-06}, ""ordine"": null}, {""domanda_alt"": ""Is Cape Lookout situated within the Outer Banks geographical region?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.991576779138816, ""false"": 0.008422146053895485, ""altro"": 9.8508950805092e-07}, ""ordine"": null}, {""domanda_alt"": ""Is Cape Lookout a geographical component of the Outer Banks region?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9997584054533567, ""false"": 0.00024133510935723065, ""altro"": 2.069214823109562e-07}, ""ordine"": null}, {""domanda_alt"": ""Does Cape Lookout fall within the geographic boundaries of the Outer Banks?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9994437123850388, ""false"": 0.0005561193664675969, ""altro"": 2.6576631782038805e-07}, ""ordine"": null}, {""domanda_alt"": ""Is Cape Lookout a constituent area of the Outer Banks?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.10907884278764524, ""false"": 0.8909037198609414, ""altro"": 7.468148776393059e-06}, ""ordine"": null}, {""domanda_alt"": ""Is Cape Lookout situated within the Outer Banks region?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9965417149093269, ""false"": 0.0034580334275890134, ""altro"": 4.594669970841687e-07}, ""ordine"": null}]"
1784,have england ever won the women's world cup,false,"[{""domanda_alt"": ""have england ever won the women's world cup"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.364634174077235e-06, ""false"": 0.999993529138739, ""altro"": 2.0632358033663714e-06}, ""ordine"": null}, {""domanda_alt"": ""Has England ever claimed victory in the Women's World Cup competition?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 7.275710963243697e-06, ""false"": 0.999991299851052, ""altro"": 1.3153332321913462e-06}, ""ordine"": null}, {""domanda_alt"": ""Has England successfully participated in and emerged victorious from the Women's World Cup at any point in history?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.614336573765591e-06, ""false"": 0.9999944058167023, ""altro"": 1.200274695984088e-06}, ""ordine"": null}, {""domanda_alt"": ""Has England ever taken home the championship title in the Women's World Cup tournament?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 1.4094566935894425e-06, ""false"": 0.9999976476261011, ""altro"": 1.0167091989577315e-06}, ""ordine"": null}, {""domanda_alt"": ""Has England successfully claimed the title of Women's World Cup champions in the past?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.408750573811593e-07, ""false"": 0.9999983586118839, ""altro"": 1.1954751834196867e-06}, ""ordine"": null}, {""domanda_alt"": ""Has England ever emerged victorious in the Women's World Cup tournament?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 1.1871396333070619e-06, ""false"": 0.9999980220731486, ""altro"": 8.776563412974564e-07}, ""ordine"": null}, {""domanda_alt"": ""Has England successfully claimed the Women's World Cup title at any point in time?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 2.369700694319705e-07, ""false"": 0.9999988691652971, ""altro"": 1.1920361663650787e-06}, ""ordine"": null}, {""domanda_alt"": ""Has England emerged victorious in a Women's World Cup tournament at any point in history?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.0597427977091197e-06, ""false"": 0.9999959512531529, ""altro"": 1.040893759199727e-06}, ""ordine"": null}, {""domanda_alt"": ""Has England previously emerged victorious in the FIFA Women's World Cup competition?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 1.2397376999371084e-06, ""false"": 0.9999978848346633, ""altro"": 9.714107206034786e-07}, ""ordine"": null}, {""domanda_alt"": ""Has England emerged victorious in the Women's World Cup tournament at any point?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.22103941343659e-06, ""false"": 0.9999956599767492, ""altro"": 1.114334018061855e-06}, ""ordine"": null}, {""domanda_alt"": ""Has England successfully claimed the title of Women's World Cup champions in the past?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.408750573811593e-07, ""false"": 0.9999983586118839, ""altro"": 1.1954751834196867e-06}, ""ordine"": null}]"
