id,domanda,reale,alternative_json
1719,is c# and visual c# the same,false,"[{""domanda_alt"": ""is c# and visual c# the same"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 8.574751558029535e-09, ""false"": 1.0000000068159145, ""altro"": 1.6034645777111355e-13}, ""ordine"": null}, {""domanda_alt"": ""are c# and visual c# identical?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.007951723753531e-11, ""false"": 1.000000022485669, ""altro"": 1.630402085357261e-13}, ""ordine"": null}, {""domanda_alt"": ""are c# and visual c# identical?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 2.6364641385060686e-11, ""false"": 1.0000000199411851, ""altro"": 1.5400199466476794e-13}, ""ordine"": null}, {""domanda_alt"": ""Are C# and Visual C# identical?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.7527194795041676e-12, ""false"": 1.0000000390394062, ""altro"": 1.999236199556951e-13}, ""ordine"": null}, {""domanda_alt"": ""are c# and visual c# identical?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.007951723753531e-11, ""false"": 1.000000022485669, ""altro"": 1.630402085357261e-13}, ""ordine"": null}, {""domanda_alt"": ""Are C# and Visual C# identical?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.7527194795041676e-12, ""false"": 1.0000000390394062, ""altro"": 1.999236199556951e-13}, ""ordine"": null}, {""domanda_alt"": ""are c# and visual c# identical?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.007951723753531e-11, ""false"": 1.000000022485669, ""altro"": 1.630402085357261e-13}, ""ordine"": null}, {""domanda_alt"": ""are c# and visual c# identical?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 2.6364641385060686e-11, ""false"": 1.0000000199411851, ""altro"": 1.5400199466476794e-13}, ""ordine"": null}, {""domanda_alt"": ""are c# and visual c# identical?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 2.6364641385060686e-11, ""false"": 1.0000000199411851, ""altro"": 1.5400199466476794e-13}, ""ordine"": null}, {""domanda_alt"": ""are c# and visual c# identical?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 2.6364641385060686e-11, ""false"": 1.0000000199411851, ""altro"": 1.5400199466476794e-13}, ""ordine"": null}, {""domanda_alt"": ""Are C# and Visual C# identical?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.7527194795041676e-12, ""false"": 1.0000000390394062, ""altro"": 1.999236199556951e-13}, ""ordine"": null}]"
1720,was et played by a boy with no legs,true,"[{""domanda_alt"": ""was et played by a boy with no legs"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 5.3996851956866345e-05, ""false"": 0.9999460079722208, ""altro"": 6.981516184713027e-11}, ""ordine"": null}, {""domanda_alt"": ""Did a legless boy play Et?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9997223024306972, ""false"": 0.000277694050249722, ""altro"": 3.287968760989002e-14}, ""ordine"": null}, {""domanda_alt"": ""Did a legless boy play ET?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.999863624987057, ""false"": 0.0001363144689146234, ""altro"": 0.0}, ""ordine"": null}, {""domanda_alt"": ""did the character et have an actor who is a boy without legs?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.99999917762654, ""false"": 8.349449133216118e-07, ""altro"": 7.478730923595814e-14}, ""ordine"": null}, {""domanda_alt"": ""Did a legless boy play Et?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9997223024306972, ""false"": 0.000277694050249722, ""altro"": 3.287968760989002e-14}, ""ordine"": null}, {""domanda_alt"": ""Did a legless boy play Et?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9997307663706966, ""false"": 0.00026921833175789985, ""altro"": 5.1298335596726325e-14}, ""ordine"": null}, {""domanda_alt"": ""did the character et have an actor who is a boy without legs?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.99999917762654, ""false"": 8.349449133216118e-07, ""altro"": 7.478730923595814e-14}, ""ordine"": null}, {""domanda_alt"": ""did the role of et go to an actor who lacks legs?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.999801104349779, ""false"": 0.00019890122992264697, ""altro"": 2.975049170715934e-13}, ""ordine"": null}, {""domanda_alt"": ""Did a legless boy play Et?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9997223024306972, ""false"": 0.000277694050249722, ""altro"": 3.287968760989002e-14}, ""ordine"": null}, {""domanda_alt"": ""Did a legless boy play ET?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.999863624987057, ""false"": 0.0001363144689146234, ""altro"": 0.0}, ""ordine"": null}, {""domanda_alt"": ""Did a legless boy play Et?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9997223024306972, ""false"": 0.000277694050249722, ""altro"": 3.287968760989002e-14}, ""ordine"": null}]"
1721,is there such thing as a phobia of vomit,true,"[{""domanda_alt"": ""is there such thing as a phobia of vomit"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.0000000010190706, ""false"": 7.18134843967349e-11, ""altro"": 7.276066241045984e-15}, ""ordine"": null}, {""domanda_alt"": ""Does a fear of vomiting exist?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.0000000017001704, ""false"": 6.584748972527351e-11, ""altro"": 8.42141280272809e-15}, ""ordine"": null}, {""domanda_alt"": ""Does the fear of vomiting have a specific phobia name?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.000000002666245, ""false"": 3.415718812679684e-11, ""altro"": 9.59421416672221e-14}, ""ordine"": null}, {""domanda_alt"": ""Does the fear of vomiting have a specific name?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.0000000053035882, ""false"": 2.4082519728836516e-10, ""altro"": 2.9833405677982304e-12}, ""ordine"": null}, {""domanda_alt"": ""Does a fear of vomiting exist?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.0000000017001704, ""false"": 6.584748972527351e-11, ""altro"": 8.42141280272809e-15}, ""ordine"": null}, {""domanda_alt"": ""Does a fear of vomiting exist?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.0000000017939357, ""false"": 6.702644734784011e-11, ""altro"": 8.040766275364786e-15}, ""ordine"": null}, {""domanda_alt"": ""Does a fear of vomiting exist?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.0000000017939357, ""false"": 6.702644734784011e-11, ""altro"": 8.040766275364786e-15}, ""ordine"": null}, {""domanda_alt"": ""Does a fear of vomiting exist?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.0000000017939357, ""false"": 6.702644734784011e-11, ""altro"": 8.040766275364786e-15}, ""ordine"": null}, {""domanda_alt"": ""Does a fear of vomiting exist?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.0000000017939357, ""false"": 6.702644734784011e-11, ""altro"": 8.040766275364786e-15}, ""ordine"": null}, {""domanda_alt"": ""Does a fear of vomiting exist?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.0000000017939357, ""false"": 6.702644734784011e-11, ""altro"": 8.040766275364786e-15}, ""ordine"": null}, {""domanda_alt"": ""Does the term exist for a fear of vomiting?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.0000000015529638, ""false"": 4.007937100325139e-12, ""altro"": 8.085816485438532e-15}, ""ordine"": null}]"
1722,is the mgm signature attached to the mgm grand,true,"[{""domanda_alt"": ""is the mgm signature attached to the mgm grand"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9996807682863419, ""false"": 0.00031925591568651, ""altro"": 6.100342408591636e-13}, ""ordine"": null}, {""domanda_alt"": ""is there an mgm signature associated with the mgm grand?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.000000021405439, ""false"": 1.0010340614287271e-08, ""altro"": 1.9547470244136937e-13}, ""ordine"": null}, {""domanda_alt"": ""Is there an MGM signature associated with the MGM Grand?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.999927163829962, ""false"": 7.281616166915284e-05, ""altro"": 2.4866381269298e-13}, ""ordine"": null}, {""domanda_alt"": ""is there an mgm signature associated with the mgm grand?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.0000000162611067, ""false"": 7.015695618001696e-09, ""altro"": 1.11102872307602e-13}, ""ordine"": null}, {""domanda_alt"": ""is there an mgm signature associated with the mgm grand?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.0000000151080497, ""false"": 9.09909442253304e-09, ""altro"": 1.486852689461269e-13}, ""ordine"": null}, {""domanda_alt"": ""Is there an MGM signature associated with the MGM Grand?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.999927163829962, ""false"": 7.281616166915284e-05, ""altro"": 2.4866381269298e-13}, ""ordine"": null}, {""domanda_alt"": ""is there an mgm signature associated with the mgm grand?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.0000000162611067, ""false"": 7.015695618001696e-09, ""altro"": 1.11102872307602e-13}, ""ordine"": null}, {""domanda_alt"": ""is there an mgm signature associated with the mgm grand?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.0000000151080497, ""false"": 9.09909442253304e-09, ""altro"": 1.486852689461269e-13}, ""ordine"": null}, {""domanda_alt"": ""is there an mgm signature associated with the mgm grand?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.0000000151080497, ""false"": 9.09909442253304e-09, ""altro"": 1.486852689461269e-13}, ""ordine"": null}, {""domanda_alt"": ""is there an mgm signature associated with the mgm grand?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.0000000151080497, ""false"": 9.09909442253304e-09, ""altro"": 1.486852689461269e-13}, ""ordine"": null}, {""domanda_alt"": ""is there an mgm signature associated with the mgm grand?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.0000000151080497, ""false"": 9.09909442253304e-09, ""altro"": 1.486852689461269e-13}, ""ordine"": null}]"
1723,is there a third clash of the titans,false,"[{""domanda_alt"": ""is there a third clash of the titans"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 1.2721914506636573e-09, ""false"": 1.0000000152160524, ""altro"": 4.382014232859527e-12}, ""ordine"": null}, {""domanda_alt"": ""Does a third Clash of the Titans exist?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.587611066704584e-11, ""false"": 1.0000000196797183, ""altro"": 2.542336383167927e-12}, ""ordine"": null}, {""domanda_alt"": ""does a third clash of the titans exist?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 6.992843621768566e-11, ""false"": 1.0000000157670954, ""altro"": 8.260873564575904e-13}, ""ordine"": null}, {""domanda_alt"": ""Does a third Clash of the Titans exist?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.587611066704584e-11, ""false"": 1.0000000196797183, ""altro"": 2.542336383167927e-12}, ""ordine"": null}, {""domanda_alt"": ""does a third clash of the titans exist?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 6.992843621768566e-11, ""false"": 1.0000000157670954, ""altro"": 8.260873564575904e-13}, ""ordine"": null}, {""domanda_alt"": ""does a third clash of the titans exist?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 7.949695243140348e-11, ""false"": 1.000000014793366, ""altro"": 8.838028330740126e-13}, ""ordine"": null}, {""domanda_alt"": ""does a third clash of the titans exist?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 7.949695243140348e-11, ""false"": 1.000000014793366, ""altro"": 8.838028330740126e-13}, ""ordine"": null}, {""domanda_alt"": ""does a third clash of the titans exist?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 7.949695243140348e-11, ""false"": 1.000000014793366, ""altro"": 8.838028330740126e-13}, ""ordine"": null}, {""domanda_alt"": ""does a third clash of the titans exist?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 7.949695243140348e-11, ""false"": 1.000000014793366, ""altro"": 8.838028330740126e-13}, ""ordine"": null}, {""domanda_alt"": ""does a third clash of the titans exist?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 7.949695243140348e-11, ""false"": 1.000000014793366, ""altro"": 8.838028330740126e-13}, ""ordine"": null}, {""domanda_alt"": ""does a third clash of the titans exist?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 7.949695243140348e-11, ""false"": 1.000000014793366, ""altro"": 8.838028330740126e-13}, ""ordine"": null}]"
1724,is there a stand your ground law in illinois,true,"[{""domanda_alt"": ""is there a stand your ground law in illinois"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.732751007942025, ""false"": 0.26724903182665866, ""altro"": 3.3792605184448346e-12}, ""ordine"": null}, {""domanda_alt"": ""does illinois have a stand your ground law"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.1226270045444255, ""false"": 0.8773729808064324, ""altro"": 2.8709014689696028e-12}, ""ordine"": null}, {""domanda_alt"": ""does illinois have a stand your ground law"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.11729615653426535, ""false"": 0.8827038443016176, ""altro"": 3.482574548654897e-12}, ""ordine"": null}, {""domanda_alt"": ""does illinois have a stand your ground law"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.11729615653426535, ""false"": 0.8827038443016176, ""altro"": 3.482574548654897e-12}, ""ordine"": null}, {""domanda_alt"": ""Does Illinois have a stand-your-ground law?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9919652951787137, ""false"": 0.00803476550518159, ""altro"": 2.69626297910145e-13}, ""ordine"": null}, {""domanda_alt"": ""Does Illinois have a stand your ground law?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9692617062446427, ""false"": 0.03073836374828589, ""altro"": 3.2127911233681233e-13}, ""ordine"": null}, {""domanda_alt"": ""Does Illinois have a stand your ground law?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9762347947675234, ""false"": 0.02376520026890607, ""altro"": 2.891800212734151e-13}, ""ordine"": null}, {""domanda_alt"": ""Does Illinois have a stand-your-ground law?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9919652951787137, ""false"": 0.00803476550518159, ""altro"": 2.69626297910145e-13}, ""ordine"": null}, {""domanda_alt"": ""does illinois have a stand your ground law"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.1226270045444255, ""false"": 0.8773729808064324, ""altro"": 2.8709014689696028e-12}, ""ordine"": null}, {""domanda_alt"": ""does illinois have a stand your ground law"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.11729615653426535, ""false"": 0.8827038443016176, ""altro"": 3.482574548654897e-12}, ""ordine"": null}, {""domanda_alt"": ""Does Illinois have a stand-your-ground law?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9919652951787137, ""false"": 0.00803476550518159, ""altro"": 2.69626297910145e-13}, ""ordine"": null}]"
1725,are there any living cast members of the wizard of oz,false,"[{""domanda_alt"": ""are there any living cast members of the wizard of oz"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 8.145697933490231e-12, ""false"": 1.000000018665548, ""altro"": 5.853050343617961e-13}, ""ordine"": null}, {""domanda_alt"": ""do any of the original wizard of oz cast members from the film still live today?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 2.3745697945549527e-12, ""false"": 1.0000000526228578, ""altro"": 3.411259118815241e-12}, ""ordine"": null}, {""domanda_alt"": ""do current cast members from the wizard of oz exist today?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 2.503706961408873e-11, ""false"": 1.000000019766637, ""altro"": 1.4332862779616042e-12}, ""ordine"": null}, {""domanda_alt"": ""do any of the actors from the wizard of oz film still alive today?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 5.642467672745758e-12, ""false"": 1.0000000623364675, ""altro"": 5.256526089927665e-12}, ""ordine"": null}, {""domanda_alt"": ""do any of the actors from the wizard of oz film series still live today?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 8.217234540850051e-11, ""false"": 1.0000000332174406, ""altro"": 3.654515325716119e-12}, ""ordine"": null}, {""domanda_alt"": ""do any of the original actors from the wizard of oz film remain alive today?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 6.447785397454655e-12, ""false"": 1.0000000411907906, ""altro"": 6.270713477091033e-12}, ""ordine"": null}, {""domanda_alt"": ""do any of the original wizard of oz cast members from the movie still live today?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 6.263919194088089e-12, ""false"": 1.0000000524577526, ""altro"": 3.5040723241196352e-12}, ""ordine"": null}, {""domanda_alt"": ""do current members exist who were part of the wizard of oz cast"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 6.467295163124311e-12, ""false"": 1.0000000287826887, ""altro"": 9.046512000004919e-13}, ""ordine"": null}, {""domanda_alt"": ""do any living actors from the wizard of oz exist today?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 7.161713266530431e-09, ""false"": 1.000000013485886, ""altro"": 2.335431639339186e-12}, ""ordine"": null}, {""domanda_alt"": ""do any of the actors from the wizard of oz film series remain alive today?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 2.7845230080057815e-11, ""false"": 1.000000037736163, ""altro"": 4.3827553828436945e-12}, ""ordine"": null}, {""domanda_alt"": ""do current surviving actors from the wizard of oz exist?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 2.3236137508640852e-09, ""false"": 1.0000000117663002, ""altro"": 1.441247627449989e-12}, ""ordine"": null}]"
1726,did mexico made it to the world cup,true,"[{""domanda_alt"": ""did mexico made it to the world cup"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999270444971757, ""false"": 7.298663506523725e-05, ""altro"": 2.3344035804589854e-13}, ""ordine"": null}, {""domanda_alt"": ""Has Mexico qualified for the World Cup?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999988084363098, ""false"": 1.21866222723028e-06, ""altro"": 9.54950500251422e-14}, ""ordine"": null}, {""domanda_alt"": ""Has Mexico qualified for the World Cup?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999984507981261, ""false"": 1.5182863943238488e-06, ""altro"": 9.45329188315348e-14}, ""ordine"": null}, {""domanda_alt"": ""Has Mexico qualified for the World Cup?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999984507981261, ""false"": 1.5182863943238488e-06, ""altro"": 9.45329188315348e-14}, ""ordine"": null}, {""domanda_alt"": ""Has Mexico qualified for the World Cup?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999984507981261, ""false"": 1.5182863943238488e-06, ""altro"": 9.45329188315348e-14}, ""ordine"": null}, {""domanda_alt"": ""Has Mexico qualified for the World Cup?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999984507981261, ""false"": 1.5182863943238488e-06, ""altro"": 9.45329188315348e-14}, ""ordine"": null}, {""domanda_alt"": ""Has Mexico qualified for the World Cup?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999984507981261, ""false"": 1.5182863943238488e-06, ""altro"": 9.45329188315348e-14}, ""ordine"": null}, {""domanda_alt"": ""Has Mexico qualified for the World Cup?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999984507981261, ""false"": 1.5182863943238488e-06, ""altro"": 9.45329188315348e-14}, ""ordine"": null}, {""domanda_alt"": ""Has Mexico qualified for the World Cup?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999984507981261, ""false"": 1.5182863943238488e-06, ""altro"": 9.45329188315348e-14}, ""ordine"": null}, {""domanda_alt"": ""Has Mexico qualified for the World Cup?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999984507981261, ""false"": 1.5182863943238488e-06, ""altro"": 9.45329188315348e-14}, ""ordine"": null}, {""domanda_alt"": ""Has Mexico qualified for the World Cup?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999984507981261, ""false"": 1.5182863943238488e-06, ""altro"": 9.45329188315348e-14}, ""ordine"": null}]"
1727,does trevor die in the fundamentals of caring,false,"[{""domanda_alt"": ""does trevor die in the fundamentals of caring"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.534081911380573e-09, ""false"": 1.0000000108990275, ""altro"": 2.1089506297886897e-12}, ""ordine"": null}, {""domanda_alt"": ""is trevor's character deceased in the film the fundamentals of caring?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 2.36070959119494e-09, ""false"": 1.0000000142085, ""altro"": 1.7791381535621386e-12}, ""ordine"": null}, {""domanda_alt"": ""is trevor's character deceased in the movie the fundamentals of caring?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 6.443566048660687e-09, ""false"": 1.0000000095333101, ""altro"": 1.7859645281118555e-12}, ""ordine"": null}, {""domanda_alt"": ""is trevor a character who dies in the movie the fundamentals of caring"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.052913073247294e-08, ""false"": 1.000000006176341, ""altro"": 8.703556804102384e-13}, ""ordine"": null}, {""domanda_alt"": ""is trevor a character who dies in the movie the fundamentals of caring?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 2.2723950171059836e-09, ""false"": 1.000000009519846, ""altro"": 7.395764554239807e-13}, ""ordine"": null}, {""domanda_alt"": ""is trevor a character who dies in the movie the fundamentals of caring?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 2.5662531010235252e-09, ""false"": 1.0000000100470443, ""altro"": 7.216576465798463e-13}, ""ordine"": null}, {""domanda_alt"": ""is trevor a character who dies in the fundamentals of caring"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 8.507730217250998e-09, ""false"": 1.0000000083875311, ""altro"": 4.81551304170862e-13}, ""ordine"": null}, {""domanda_alt"": ""is trevor a character who dies in the fundamentals of caring"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 8.225899036105396e-09, ""false"": 1.0000000095578645, ""altro"": 4.956171680783549e-13}, ""ordine"": null}, {""domanda_alt"": ""is trevor's character demise featured in the fundamentals of caring"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 2.014721875835527e-08, ""false"": 1.0000000055770653, ""altro"": 3.6677474228472166e-13}, ""ordine"": null}, {""domanda_alt"": ""is trevor's character demise featured in the fundamentals of caring"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 1.8427081615270068e-08, ""false"": 1.0000000059239493, ""altro"": 3.3846119930441016e-13}, ""ordine"": null}, {""domanda_alt"": ""is trevor a character who dies in the movie the fundamentals of caring?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 1.5303351346828472e-09, ""false"": 1.0000000120272141, ""altro"": 6.816865596924469e-13}, ""ordine"": null}]"
1728,is the university of chicago an ivy league school,false,"[{""domanda_alt"": ""is the university of chicago an ivy league school"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.0694171146853984e-13, ""false"": 0.9999999898223195, ""altro"": 4.521807552544664e-13}, ""ordine"": null}, {""domanda_alt"": ""is the university of chicago part of the ivy league?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 2.368245296587701e-13, ""false"": 0.9999999786045881, ""altro"": 6.548830615916152e-13}, ""ordine"": null}, {""domanda_alt"": ""Is the University of Chicago part of the Ivy League?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.99246734046634e-13, ""false"": 0.999999994286658, ""altro"": 1.2375681875004678e-12}, ""ordine"": null}, {""domanda_alt"": ""Is the University of Chicago part of the Ivy League?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.5479496767676096e-13, ""false"": 0.9999999951594889, ""altro"": 9.764247268138404e-13}, ""ordine"": null}, {""domanda_alt"": ""is the university of chicago part of the ivy league"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 1.8463341933654999e-13, ""false"": 1.0000000266385183, ""altro"": 7.854145620362413e-13}, ""ordine"": null}, {""domanda_alt"": ""Is the University of Chicago part of the Ivy League?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.99246734046634e-13, ""false"": 0.999999994286658, ""altro"": 1.2375681875004678e-12}, ""ordine"": null}, {""domanda_alt"": ""Is the University of Chicago part of the Ivy League?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.5479496767676096e-13, ""false"": 0.9999999951594889, ""altro"": 9.764247268138404e-13}, ""ordine"": null}, {""domanda_alt"": ""Is the University of Chicago part of the Ivy League?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.5479496767676096e-13, ""false"": 0.9999999951594889, ""altro"": 9.764247268138404e-13}, ""ordine"": null}, {""domanda_alt"": ""Is the University of Chicago part of the Ivy League?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.5479496767676096e-13, ""false"": 0.9999999951594889, ""altro"": 9.764247268138404e-13}, ""ordine"": null}, {""domanda_alt"": ""Is the University of Chicago part of the Ivy League?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.5479496767676096e-13, ""false"": 0.9999999951594889, ""altro"": 9.764247268138404e-13}, ""ordine"": null}, {""domanda_alt"": ""Is the University of Chicago part of the Ivy League?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.5479496767676096e-13, ""false"": 0.9999999951594889, ""altro"": 9.764247268138404e-13}, ""ordine"": null}]"
