id,domanda,reale,num_scartate,alternative_json,scartate_json
1110,Minerals can be obtained in what way for a person who avoids leafy greens?,A,1,"[{""domanda_alt"": ""Minerals can be obtained in what way for a person who avoids leafy greens?"", ""risposta_pulita"": ""E"", ""probabilita"": {""A"": 0.013110466647638751, ""B"": 0.001215837963193146, ""C"": 0.0001861246100634702, ""D"": 0.14162000119642723, ""E"": 0.8438631276821384, ""altro"": 4.899498905373873e-06}, ""convergente"": true}, {""domanda_alt"": ""Minerals can be obtained in what way for a person who avoids leafy greens?"", ""risposta_pulita"": ""E"", ""probabilita"": {""A"": 0.024998663901095248, ""B"": 0.0006187018897538141, ""C"": 3.093830932519616e-05, ""D"": 0.002363634103933546, ""E"": 0.9719871380156155, ""altro"": 9.850768765683899e-07}, ""convergente"": true}, {""domanda_alt"": ""Minerals can be obtained in what way for a person who avoids leafy greens?"", ""risposta_pulita"": ""E"", ""probabilita"": {""A"": 0.01640458834352964, ""B"": 0.00039145903184712436, ""C"": 0.000843036929229822, ""D"": 0.004412549447948123, ""E"": 0.9779453269604431, ""altro"": 3.4472498969675902e-06}, ""convergente"": true}, {""domanda_alt"": ""Minerals can be obtained in what way for a person who avoids leafy greens?"", ""risposta_pulita"": ""E"", ""probabilita"": {""A"": 0.13177920473973115, ""B"": 0.0018710683362011637, ""C"": 0.0001358682616243981, ""D"": 0.0789158573905739, ""E"": 0.7872920836020496, ""altro"": 5.572608571448695e-06}, ""convergente"": true}, {""domanda_alt"": ""Minerals can be obtained in what way for a person who avoids leafy greens?"", ""risposta_pulita"": ""E"", ""probabilita"": {""A"": 0.029378272165518405, ""B"": 0.00115374413999159, ""C"": 0.0008819091459251429, ""D"": 0.010113104718621299, ""E"": 0.9584708361651059, ""altro"": 2.1789275931252593e-06}, ""convergente"": true}]","[{""domanda_alt"": ""Minerals can be obtained in what way for a person who avoids leafy greens?"", ""risposta_pulita"": ""A"", ""probabilita"": {""A"": 0.7799661550595821, ""B"": 0.0002949285294679532, ""C"": 0.000108765013872366, ""D"": 0.004320444416839577, ""E"": 0.21530863483577384, ""altro"": 1.2482554210202682e-06}, ""convergente"": true}]"
1111,I house outside the center of a community is said to be where?,B,0,"[{""domanda_alt"": ""I house outside the center of a community is said to be where?"", ""risposta_pulita"": ""B"", ""probabilita"": {""A"": 0.04819724963781714, ""B"": 0.9441375462265726, ""C"": 0.0006878888834099692, ""D"": 0.0069272203593125055, ""E"": 4.9992531565984675e-05, ""altro"": 2.497451564706432e-07}, ""convergente"": true}, {""domanda_alt"": ""I house outside the center of a community is said to be where?"", ""risposta_pulita"": ""B"", ""probabilita"": {""A"": 0.006145244315015373, ""B"": 0.9718846889658986, ""C"": 0.00039749830761979745, ""D"": 0.021513352743217404, ""E"": 5.909493624845064e-05, ""altro"": 1.613561556380378e-07}, ""convergente"": true}, {""domanda_alt"": ""I house outside the center of a community is said to be where?"", ""risposta_pulita"": ""B"", ""probabilita"": {""A"": 0.26137910278030435, ""B"": 0.6396485925139408, ""C"": 0.0042779745898642325, ""D"": 0.09052449900081586, ""E"": 0.004168240286686341, ""altro"": 1.5243806620281769e-06}, ""convergente"": true}, {""domanda_alt"": ""I house outside the center of a community is said to be where?"", ""risposta_pulita"": ""B"", ""probabilita"": {""A"": 0.02940969652435235, ""B"": 0.9248712612758649, ""C"": 0.0017795705135720788, ""D"": 0.043501734896873374, ""E"": 0.000437399546521802, ""altro"": 5.262359343806072e-07}, ""convergente"": true}, {""domanda_alt"": ""I house outside the center of a community is said to be where?"", ""risposta_pulita"": ""B"", ""probabilita"": {""A"": 0.020733027311655258, ""B"": 0.9181509839062941, ""C"": 0.0005834221795631207, ""D"": 0.060511784306417495, ""E"": 2.100151489243984e-05, ""altro"": 2.1002751374080476e-07}, ""convergente"": true}]",[]
1112,Colorful anemone look somewhat like what object you find on window sills?,D,8,"[{""domanda_alt"": ""Colorful anemone look somewhat like what object you find on window sills?"", ""risposta_pulita"": ""D"", ""probabilita"": {""A"": 0.09661190362916039, ""B"": 0.0037860528218111303, ""C"": 0.0036912031176517734, ""D"": 0.8952853410011571, ""E"": 0.000623888126735368, ""altro"": 1.921087543962872e-06}, ""convergente"": true}, {""domanda_alt"": ""Colorful anemone look somewhat like what object you find on window sills?"", ""risposta_pulita"": ""D"", ""probabilita"": {""A"": 0.3818842200408418, ""B"": 0.0446880205821548, ""C"": 0.0829254681339846, ""D"": 0.4892814106595634, ""E"": 0.0012195726827068634, ""altro"": 1.7856407310552206e-06}, ""convergente"": true}, {""domanda_alt"": ""Colorful anemone look somewhat like what object you find on window sills?"", ""risposta_pulita"": ""D"", ""probabilita"": {""A"": 0.13866014883654262, ""B"": 0.003354101755070448, ""C"": 0.0040800324653481905, ""D"": 0.8514370761174849, ""E"": 0.0024671853915311094, ""altro"": 1.6884859964607413e-06}, ""convergente"": true}, {""domanda_alt"": ""Colorful anemone look somewhat like what object you find on window sills?"", ""risposta_pulita"": ""D"", ""probabilita"": {""A"": 0.36191570605491835, ""B"": 0.005851470629495701, ""C"": 0.009509421085243275, ""D"": 0.6220915620128842, ""E"": 0.0006308520465124138, ""altro"": 1.2432541554560299e-06}, ""convergente"": true}, {""domanda_alt"": ""Colorful anemone look somewhat like what object you find on window sills?"", ""risposta_pulita"": ""D"", ""probabilita"": {""A"": 0.06179366940666028, ""B"": 0.0031339444023368536, ""C"": 0.0017125072522785345, ""D"": 0.9309460820314185, ""E"": 0.002412559204207166, ""altro"": 1.6679626264123387e-06}, ""convergente"": true}]","[{""domanda_alt"": ""Colorful anemone look somewhat like what object you find on window sills?"", ""risposta_pulita"": ""A"", ""probabilita"": {""A"": 0.6740190102473755, ""B"": 0.0023509470528599806, ""C"": 0.0149197777447071, ""D"": 0.3081369128601405, ""E"": 0.0005729158288502117, ""altro"": 6.525630868397225e-07}, ""convergente"": true}, {""domanda_alt"": ""Colorful anemone look somewhat like what object you find on window sills?"", ""risposta_pulita"": ""A"", ""probabilita"": {""A"": 0.9940705946439922, ""B"": 0.003565078677886632, ""C"": 9.425052718437818e-05, ""D"": 0.002267677742845663, ""E"": 2.5403292536584366e-06, ""altro"": 6.753683526979233e-08}, ""convergente"": true}, {""domanda_alt"": ""Colorful anemone look somewhat like what object you find on window sills?"", ""risposta_pulita"": ""A"", ""probabilita"": {""A"": 0.998576011051481, ""B"": 0.00014542019052626753, ""C"": 2.8763653179301444e-05, ""D"": 0.0012240104609478645, ""E"": 2.571736492510842e-05, ""altro"": 6.203863618050117e-08}, ""convergente"": true}, {""domanda_alt"": ""Colorful anemone look somewhat like what object you find on window sills?"", ""risposta_pulita"": ""A"", ""probabilita"": {""A"": 0.9709496778589936, ""B"": 0.02307395549750493, ""C"": 0.0047743410004821175, ""D"": 0.0011762826149144532, ""E"": 2.5828239990511182e-05, ""altro"": 1.627092329305879e-07}, ""convergente"": true}, {""domanda_alt"": ""Colorful anemone look somewhat like what object you find on window sills?"", ""risposta_pulita"": ""A"", ""probabilita"": {""A"": 0.9176186070001524, ""B"": 0.02206202586804824, ""C"": 0.00023473893163405426, ""D"": 0.060061952054236, ""E"": 2.2511447788939794e-05, ""altro"": 2.0673447883980767e-07}, ""convergente"": true}, {""domanda_alt"": ""Colorful anemone look somewhat like what object you find on window sills?"", ""risposta_pulita"": ""A"", ""probabilita"": {""A"": 0.9999077503647693, ""B"": 7.097427345102967e-05, ""C"": 1.3062503864912231e-05, ""D"": 5.676103482055826e-06, ""E"": 2.503586784667039e-06, ""altro"": 2.7191704875224577e-08}, ""convergente"": true}, {""domanda_alt"": ""Colorful anemone look somewhat like what object you find on window sills?"", ""risposta_pulita"": ""A"", ""probabilita"": {""A"": 0.981471419970355, ""B"": 0.0028345275279124814, ""C"": 0.0013464344943647866, ""D"": 0.014267365129427709, ""E"": 8.006394753754983e-05, ""altro"": 1.8258864970874705e-07}, ""convergente"": true}, {""domanda_alt"": ""Colorful anemone look somewhat like what object you find on window sills?"", ""risposta_pulita"": ""A"", ""probabilita"": {""A"": 0.8688144237822318, ""B"": 0.006943093208926383, ""C"": 0.07307059261331922, ""D"": 0.05109681173976572, ""E"": 7.475830359135144e-05, ""altro"": 4.1678002429722194e-07}, ""convergente"": true}]"
1113,It's Friday night and Alice puts off going to bed because she plans on doing what Saturday?,B,0,"[{""domanda_alt"": ""It's Friday night and Alice puts off going to bed because she plans on doing what Saturday?"", ""risposta_pulita"": ""B"", ""probabilita"": {""A"": 0.00021877132349242557, ""B"": 0.9997703084580336, ""C"": 8.883844720193788e-06, ""D"": 5.861095603045935e-07, ""E"": 1.3365686594427678e-06, ""altro"": 1.6615969213624662e-08}, ""convergente"": true}, {""domanda_alt"": ""It's Friday night and Alice puts off going to bed because she plans on doing what Saturday?"", ""risposta_pulita"": ""B"", ""probabilita"": {""A"": 0.0005803251895811301, ""B"": 0.9993034410733316, ""C"": 6.584134853282491e-05, ""D"": 4.237719863841166e-05, ""E"": 7.911875868599883e-06, ""altro"": 3.696126769750861e-08}, ""convergente"": true}, {""domanda_alt"": ""It's Friday night and Alice puts off going to bed because she plans on doing what Saturday?"", ""risposta_pulita"": ""B"", ""probabilita"": {""A"": 0.0013164484387326726, ""B"": 0.9986642641966502, ""C"": 1.5348311635138105e-05, ""D"": 2.322425409423632e-06, ""E"": 1.6001835329986573e-06, ""altro"": 3.014175145991717e-08}, ""convergente"": true}, {""domanda_alt"": ""It's Friday night and Alice puts off going to bed because she plans on doing what Saturday?"", ""risposta_pulita"": ""B"", ""probabilita"": {""A"": 0.0018691894255544606, ""B"": 0.9932772452428699, ""C"": 0.0041626926934803295, ""D"": 0.0004811732429572185, ""E"": 0.00020947258178087666, ""altro"": 2.2120240625973997e-07}, ""convergente"": true}, {""domanda_alt"": ""It's Friday night and Alice puts off going to bed because she plans on doing what Saturday?"", ""risposta_pulita"": ""B"", ""probabilita"": {""A"": 0.0059729154846386535, ""B"": 0.9912926063444739, ""C"": 0.0026109616670946354, ""D"": 4.723480228501397e-05, ""E"": 7.609288493198686e-05, ""altro"": 1.3946155709603267e-07}, ""convergente"": true}]",[]
1114,How can someone die from eating hamburger?,C,0,"[{""domanda_alt"": ""How can someone die from eating hamburger?"", ""risposta_pulita"": ""C"", ""probabilita"": {""A"": 0.01870044882383297, ""B"": 0.00031378066665876616, ""C"": 0.9809823003597423, ""D"": 1.799354340989711e-06, ""E"": 1.7322086606742871e-06, ""altro"": 5.587788561703053e-08}, ""convergente"": true}, {""domanda_alt"": ""How can someone die from eating hamburger?"", ""risposta_pulita"": ""C"", ""probabilita"": {""A"": 0.006622963233044987, ""B"": 0.001026595881265688, ""C"": 0.9921266651847959, ""D"": 0.00021345295986685512, ""E"": 1.0311633687869712e-05, ""altro"": 8.942677327929677e-08}, ""convergente"": true}, {""domanda_alt"": ""How can someone die from eating hamburger?"", ""risposta_pulita"": ""C"", ""probabilita"": {""A"": 0.022827942269145755, ""B"": 0.0011139581762809312, ""C"": 0.9757923294556659, ""D"": 0.0002394424879496488, ""E"": 2.651512940787856e-05, ""altro"": 1.4147174171598046e-07}, ""convergente"": true}, {""domanda_alt"": ""How can someone die from eating hamburger?"", ""risposta_pulita"": ""C"", ""probabilita"": {""A"": 0.021445046907381037, ""B"": 0.002863287344612751, ""C"": 0.9754320916076391, ""D"": 0.00012218905261103766, ""E"": 0.00013728497395739953, ""altro"": 1.2490403284636848e-07}, ""convergente"": true}, {""domanda_alt"": ""How can someone die from eating hamburger?"", ""risposta_pulita"": ""C"", ""probabilita"": {""A"": 0.06933438366506756, ""B"": 0.0009948400562267085, ""C"": 0.9295009516763522, ""D"": 3.840196904028997e-06, ""E"": 0.00016593512011959534, ""altro"": 2.3659564371325522e-07}, ""convergente"": true}]",[]
1115,What is a very unlikely side effect of becoming inebriated?,E,2,"[{""domanda_alt"": ""What is a very unlikely side effect of becoming inebriated?"", ""risposta_pulita"": ""E"", ""probabilita"": {""A"": 0.00430197783309099, ""B"": 0.0006407162478663608, ""C"": 0.0011654658736664878, ""D"": 0.4899879788086091, ""E"": 0.503893662979911, ""altro"": 1.014446150807651e-05}, ""convergente"": true}, {""domanda_alt"": ""What is a very unlikely side effect of becoming inebriated?"", ""risposta_pulita"": ""E"", ""probabilita"": {""A"": 0.032268197110343726, ""B"": 0.0071849467283374505, ""C"": 0.030104127083230018, ""D"": 0.31089815428195616, ""E"": 0.6195353201978286, ""altro"": 8.811905524735169e-06}, ""convergente"": true}, {""domanda_alt"": ""What is a very unlikely side effect of becoming inebriated?"", ""risposta_pulita"": ""E"", ""probabilita"": {""A"": 0.0366477792902182, ""B"": 0.004358482750554027, ""C"": 0.009434698345429678, ""D"": 0.4353870888094976, ""E"": 0.5141632246304512, ""altro"": 8.226080229977214e-06}, ""convergente"": true}, {""domanda_alt"": ""What is a very unlikely side effect of becoming inebriated?"", ""risposta_pulita"": ""E"", ""probabilita"": {""A"": 0.00430197783309099, ""B"": 0.0006407162478663608, ""C"": 0.0011654658736664878, ""D"": 0.4899879788086091, ""E"": 0.503893662979911, ""altro"": 1.014446150807651e-05}, ""convergente"": true}, {""domanda_alt"": ""What is a very unlikely side effect of becoming inebriated?"", ""risposta_pulita"": ""E"", ""probabilita"": {""A"": 0.015374228331002751, ""B"": 0.0010685179978505285, ""C"": 0.004608702556275891, ""D"": 0.26344217119784763, ""E"": 0.7154982600872399, ""altro"": 7.772531848322201e-06}, ""convergente"": true}]","[{""domanda_alt"": ""What is a very unlikely side effect of becoming inebriated?"", ""risposta_pulita"": ""D"", ""probabilita"": {""A"": 0.004118298063465195, ""B"": 0.0021241761166494125, ""C"": 0.0021384325107660757, ""D"": 0.5605301071282144, ""E"": 0.4310769752152784, ""altro"": 1.1944566946617469e-05}, ""convergente"": true}, {""domanda_alt"": ""What is a very unlikely side effect of becoming inebriated?"", ""risposta_pulita"": ""D"", ""probabilita"": {""A"": 0.019894520177439826, ""B"": 0.00025395131152846636, ""C"": 0.00016681270264126344, ""D"": 0.7165226705076069, ""E"": 0.263157404860076, ""altro"": 4.471682871582308e-06}, ""convergente"": true}]"
1116,If you are prone to postpone work what will you have to do in order to finish on time?,B,10,"[{""domanda_alt"": ""If you are prone to postpone work what will you have to do in order to finish on time?"", ""risposta_pulita"": ""B"", ""probabilita"": {""A"": 0.005914357748370057, ""B"": 0.9839775244834585, ""C"": 0.000647768229391881, ""D"": 0.009399503774850198, ""E"": 6.0643456991839446e-05, ""altro"": 3.122337488149711e-07}, ""convergente"": true}, {""domanda_alt"": ""If you are prone to postpone work what will you have to do in order to finish on time?"", ""risposta_pulita"": ""B"", ""probabilita"": {""A"": 0.0058288523280241485, ""B"": 0.9233559229323142, ""C"": 0.001540233123593911, ""D"": 0.06887223468603089, ""E"": 0.0004021096813341388, ""altro"": 7.683898118546989e-07}, ""convergente"": true}, {""domanda_alt"": ""If you are prone to postpone work what will you have to do in order to finish on time?"", ""risposta_pulita"": ""B"", ""probabilita"": {""A"": 0.0042432807115209345, ""B"": 0.9329345024522274, ""C"": 0.004612279439819659, ""D"": 0.05784033953606307, ""E"": 0.00036867930584478007, ""altro"": 1.1015157257802204e-06}, ""convergente"": true}, {""domanda_alt"": ""If you are prone to postpone work what will you have to do in order to finish on time?"", ""risposta_pulita"": ""B"", ""probabilita"": {""A"": 0.0025191582728511714, ""B"": 0.9538785258659626, ""C"": 0.014825167570726966, ""D"": 0.027701284075141275, ""E"": 0.0010737721937823265, ""altro"": 2.2959158109866073e-06}, ""convergente"": true}, {""domanda_alt"": ""If you are prone to postpone work what will you have to do in order to finish on time?"", ""risposta_pulita"": ""B"", ""probabilita"": {""A"": 0.002657320252076194, ""B"": 0.9730401529606538, ""C"": 0.005851015798566066, ""D"": 0.017326117330088157, ""E"": 0.0011234088972312817, ""altro"": 2.121392314892728e-06}, ""convergente"": true}]","[{""domanda_alt"": ""If you are prone to postpone work what will you have to do in order to finish on time?"", ""risposta_pulita"": ""D"", ""probabilita"": {""A"": 0.0028644863481253166, ""B"": 0.0005459194546316243, ""C"": 0.009622175033326038, ""D"": 0.9868448038097738, ""E"": 0.00012243003794619597, ""altro"": 3.1999212096112597e-07}, ""convergente"": true}, {""domanda_alt"": ""If you are prone to postpone work what will you have to do in order to finish on time?"", ""risposta_pulita"": ""D"", ""probabilita"": {""A"": 0.007241923969517865, ""B"": 0.11669549334011292, ""C"": 0.0018192864538620615, ""D"": 0.8727849471870855, ""E"": 0.001457183231848157, ""altro"": 1.3190739855724496e-06}, ""convergente"": true}, {""domanda_alt"": ""If you are prone to postpone work what will you have to do in order to finish on time?"", ""risposta_pulita"": ""D"", ""probabilita"": {""A"": 0.008249496338808357, ""B"": 0.011687722281453351, ""C"": 0.03303974319303642, ""D"": 0.9468720758050705, ""E"": 0.00015079185165935757, ""altro"": 5.153640892321519e-07}, ""convergente"": true}, {""domanda_alt"": ""If you are prone to postpone work what will you have to do in order to finish on time?"", ""risposta_pulita"": ""D"", ""probabilita"": {""A"": 0.04372055173032734, ""B"": 0.35881857829925584, ""C"": 0.007342860949125027, ""D"": 0.5705476700536416, ""E"": 0.019566252779953042, ""altro"": 3.549912060938547e-06}, ""convergente"": true}, {""domanda_alt"": ""If you are prone to postpone work what will you have to do in order to finish on time?"", ""risposta_pulita"": ""D"", ""probabilita"": {""A"": 0.010619559168470698, ""B"": 0.17328351571340553, ""C"": 0.03349238537564147, ""D"": 0.7751405936653265, ""E"": 0.00746198035545329, ""altro"": 1.8948527011182031e-06}, ""convergente"": true}, {""domanda_alt"": ""If you are prone to postpone work what will you have to do in order to finish on time?"", ""risposta_pulita"": ""D"", ""probabilita"": {""A"": 0.032738230197679144, ""B"": 0.41596260152331554, ""C"": 0.012399861676580363, ""D"": 0.5333595645150266, ""E"": 0.005536546046677719, ""altro"": 2.7282823028119084e-06}, ""convergente"": true}, {""domanda_alt"": ""If you are prone to postpone work what will you have to do in order to finish on time?"", ""risposta_pulita"": ""D"", ""probabilita"": {""A"": 0.01539506247266564, ""B"": 0.3298926526767501, ""C"": 0.04500274926774396, ""D"": 0.6060901760362798, ""E"": 0.0036174655567529183, ""altro"": 1.7101138282671753e-06}, ""convergente"": true}, {""domanda_alt"": ""If you are prone to postpone work what will you have to do in order to finish on time?"", ""risposta_pulita"": ""D"", ""probabilita"": {""A"": 0.019973527647087406, ""B"": 0.18446976359405823, ""C"": 0.003576935660026228, ""D"": 0.7849866047266985, ""E"": 0.006990995036483204, ""altro"": 2.2390655468348086e-06}, ""convergente"": true}, {""domanda_alt"": ""If you are prone to postpone work what will you have to do in order to finish on time?"", ""risposta_pulita"": ""D"", ""probabilita"": {""A"": 0.028865845510726348, ""B"": 0.37789711430908784, ""C"": 0.01449276139300428, ""D"": 0.5778069629664083, ""E"": 0.0009353022243998177, ""altro"": 1.6621282593366033e-06}, ""convergente"": true}, {""domanda_alt"": ""If you are prone to postpone work what will you have to do in order to finish on time?"", ""risposta_pulita"": ""D"", ""probabilita"": {""A"": 0.01358814656196708, ""B"": 0.30214751572819537, ""C"": 0.02475284284664011, ""D"": 0.6593520083956739, ""E"": 0.00015853947367611086, ""altro"": 1.0051832348614089e-06}, ""convergente"": true}]"
1117,"If I want to behave with proper aplomb, what manners should I avoid?",A,2,"[{""domanda_alt"": ""If I want to behave with proper aplomb, what manners should I avoid?"", ""risposta_pulita"": ""C"", ""probabilita"": {""A"": 0.04556206360408441, ""B"": 0.0004315204532599977, ""C"": 0.9539527773231794, ""D"": 4.6831340938546254e-05, ""E"": 6.792829792778848e-06, ""altro"": 1.275727532076226e-07}, ""convergente"": true}, {""domanda_alt"": ""If I want to behave with proper aplomb, what manners should I avoid?"", ""risposta_pulita"": ""C"", ""probabilita"": {""A"": 0.31200887744676825, ""B"": 0.027095096982613448, ""C"": 0.6566665765321367, ""D"": 0.0016906845631081452, ""E"": 0.002536793684388847, ""altro"": 1.6752895317605347e-06}, ""convergente"": true}, {""domanda_alt"": ""If I want to behave with proper aplomb, what manners should I avoid?"", ""risposta_pulita"": ""C"", ""probabilita"": {""A"": 0.046600663261191506, ""B"": 0.003686339640237982, ""C"": 0.9483917049765017, ""D"": 0.0010002955867889438, ""E"": 0.00032080479522492866, ""altro"": 5.391333959266634e-07}, ""convergente"": true}, {""domanda_alt"": ""If I want to behave with proper aplomb, what manners should I avoid?"", ""risposta_pulita"": ""C"", ""probabilita"": {""A"": 0.4106838063229226, ""B"": 0.0030348201030666777, ""C"": 0.5860537109269771, ""D"": 0.00014395411857354525, ""E"": 8.307274279391677e-05, ""altro"": 6.051518115243498e-07}, ""convergente"": true}, {""domanda_alt"": ""If I want to behave with proper aplomb, what manners should I avoid?"", ""risposta_pulita"": ""C"", ""probabilita"": {""A"": 0.022727426624934627, ""B"": 0.00032364049945504247, ""C"": 0.9768772512476226, ""D"": 5.145290691821701e-05, ""E"": 2.0221783316509433e-05, ""altro"": 1.8338392732498467e-07}, ""convergente"": true}]","[{""domanda_alt"": ""If I want to behave with proper aplomb, what manners should I avoid?"", ""risposta_pulita"": ""A"", ""probabilita"": {""A"": 0.8413152201067434, ""B"": 0.01266978164713765, ""C"": 0.11033815012997299, ""D"": 0.035589872546778346, ""E"": 8.645475708202055e-05, ""altro"": 6.899805607883536e-07}, ""convergente"": true}, {""domanda_alt"": ""If I want to behave with proper aplomb, what manners should I avoid?"", ""risposta_pulita"": ""A"", ""probabilita"": {""A"": 0.8291745951749377, ""B"": 0.011924131053206949, ""C"": 0.15800749142945947, ""D"": 0.00022527695357268108, ""E"": 0.0006674834359033887, ""altro"": 1.1015930422454508e-06}, ""convergente"": true}]"
1118,"The man took paperwork to other people to consult over it, where was he heading?",B,5,"[{""domanda_alt"": ""The man took paperwork to other people to consult over it, where was he heading?"", ""risposta_pulita"": ""C"", ""probabilita"": {""A"": 0.006782793498528045, ""B"": 0.4654673799317601, ""C"": 0.5276610252027042, ""D"": 3.0277387671701522e-05, ""E"": 5.845209611379363e-05, ""altro"": 2.0637915231693069e-07}, ""convergente"": true}, {""domanda_alt"": ""The man took paperwork to other people to consult over it, where was he heading?"", ""risposta_pulita"": ""C"", ""probabilita"": {""A"": 0.0019025671699160415, ""B"": 0.0049656831813757385, ""C"": 0.99286978354072, ""D"": 5.143963373537524e-06, ""E"": 0.0002568193785208336, ""altro"": 1.0826676012866869e-07}, ""convergente"": true}, {""domanda_alt"": ""The man took paperwork to other people to consult over it, where was he heading?"", ""risposta_pulita"": ""C"", ""probabilita"": {""A"": 0.005948815129447987, ""B"": 0.3110272625022227, ""C"": 0.6829864585554392, ""D"": 8.941566786322662e-06, ""E"": 2.8463650502718066e-05, ""altro"": 1.7810064961422865e-07}, ""convergente"": true}, {""domanda_alt"": ""The man took paperwork to other people to consult over it, where was he heading?"", ""risposta_pulita"": ""C"", ""probabilita"": {""A"": 0.003596029642828842, ""B"": 0.005814680217985044, ""C"": 0.9905817351933189, ""D"": 4.111067576572001e-06, ""E"": 3.3966238165964304e-06, ""altro"": 8.687757470331836e-08}, ""convergente"": true}, {""domanda_alt"": ""The man took paperwork to other people to consult over it, where was he heading?"", ""risposta_pulita"": ""C"", ""probabilita"": {""A"": 0.0032826279742318226, ""B"": 0.005379252859429594, ""C"": 0.9912177267318353, ""D"": 0.00010050661822228519, ""E"": 1.9860315864157278e-05, ""altro"": 1.0262161764514503e-07}, ""convergente"": true}]","[{""domanda_alt"": ""The man took paperwork to other people to consult over it, where was he heading?"", ""risposta_pulita"": ""B"", ""probabilita"": {""A"": 0.011770653644826453, ""B"": 0.7463207297812474, ""C"": 0.24170233416762188, ""D"": 0.00020351339186456123, ""E"": 2.6448266209028555e-06, ""altro"": 2.8552037016242735e-07}, ""convergente"": true}, {""domanda_alt"": ""The man took paperwork to other people to consult over it, where was he heading?"", ""risposta_pulita"": ""B"", ""probabilita"": {""A"": 0.0339238911424364, ""B"": 0.638706883585549, ""C"": 0.32662819496915996, ""D"": 0.0006235579968342363, ""E"": 0.00011700005612173874, ""altro"": 5.401913602539882e-07}, ""convergente"": true}, {""domanda_alt"": ""The man took paperwork to other people to consult over it, where was he heading?"", ""risposta_pulita"": ""B"", ""probabilita"": {""A"": 0.0339238911424364, ""B"": 0.638706883585549, ""C"": 0.32662819496915996, ""D"": 0.0006235579968342363, ""E"": 0.00011700005612173874, ""altro"": 5.401913602539882e-07}, ""convergente"": true}, {""domanda_alt"": ""The man took paperwork to other people to consult over it, where was he heading?"", ""risposta_pulita"": ""B"", ""probabilita"": {""A"": 0.000247550973662627, ""B"": 0.9693813094188297, ""C"": 0.03029755259300516, ""D"": 9.980005561261849e-06, ""E"": 6.371084869626478e-05, ""altro"": 1.3915489388643124e-07}, ""convergente"": true}, {""domanda_alt"": ""The man took paperwork to other people to consult over it, where was he heading?"", ""risposta_pulita"": ""B"", ""probabilita"": {""A"": 0.011133302174687287, ""B"": 0.7366490477621, ""C"": 0.2520983576221492, ""D"": 9.80482316520855e-05, ""E"": 2.0835218328626906e-05, ""altro"": 3.1080532389827626e-07}, ""convergente"": true}]"
1119,What does 	drinking alcohol lead to?,B,0,"[{""domanda_alt"": ""What does \tdrinking alcohol lead to?"", ""risposta_pulita"": ""B"", ""probabilita"": {""A"": 0.00030649382250091354, ""B"": 0.9996856500784927, ""C"": 6.962025858682546e-06, ""D"": 6.099011461737921e-07, ""E"": 4.168671078913121e-07, ""altro"": 1.7049945165308594e-08}, ""convergente"": true}, {""domanda_alt"": ""What does \tdrinking alcohol lead to?"", ""risposta_pulita"": ""B"", ""probabilita"": {""A"": 0.005043174260262619, ""B"": 0.9937858399140054, ""C"": 0.0010796600596937281, ""D"": 3.66449711411447e-05, ""E"": 5.4686102548554193e-05, ""altro"": 1.5787045097165848e-07}, ""convergente"": true}, {""domanda_alt"": ""What does \tdrinking alcohol lead to?"", ""risposta_pulita"": ""B"", ""probabilita"": {""A"": 0.002462998448806542, ""B"": 0.995201965530026, ""C"": 0.00015931958751770118, ""D"": 0.002173231262781333, ""E"": 2.458966109567315e-06, ""altro"": 8.400038873717671e-08}, ""convergente"": true}, {""domanda_alt"": ""What does \tdrinking alcohol lead to?"", ""risposta_pulita"": ""B"", ""probabilita"": {""A"": 0.0007014492518850887, ""B"": 0.9976758811694757, ""C"": 0.001586488304464821, ""D"": 6.65468856865096e-06, ""E"": 2.966754113920004e-05, ""altro"": 1.199702556041634e-07}, ""convergente"": true}, {""domanda_alt"": ""What does \tdrinking alcohol lead to?"", ""risposta_pulita"": ""B"", ""probabilita"": {""A"": 0.0017907992160762522, ""B"": 0.9971957495173519, ""C"": 0.0007194171915337648, ""D"": 0.00018167281935939578, ""E"": 0.00011237137063408508, ""altro"": 1.0991913677866792e-07}, ""convergente"": true}]",[]
