id,domanda,reale,num_scartate,alternative_json,scartate_json
2777,does every name in iceland end in son,false,0,"[{""domanda_alt"": ""does every name in iceland end in son"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0057819910380815165, ""false"": 0.9942078986550148, ""altro"": 5.138163172130858e-06}, ""convergente"": true}, {""domanda_alt"": ""Is it a universal rule that all Icelandic names terminate with the suffix \""-son\""?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0006100792567246063, ""false"": 0.9993868484403666, ""altro"": 2.0809130616793464e-06}, ""convergente"": true}, {""domanda_alt"": ""Do Icelandic naming conventions uniformly require the application of the suffix \""-son\"" to every surname?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0001064968016660593, ""false"": 0.999892253912701, ""altro"": 1.3122356992232225e-06}, ""convergente"": true}, {""domanda_alt"": ""Does the standard practice in Iceland dictate that all surnames must be formed by adding the suffix \""-son\""?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00018795720197215904, ""false"": 0.9998104736462637, ""altro"": 1.3920326803219288e-06}, ""convergente"": true}, {""domanda_alt"": ""Is it a requirement in Icelandic culture that all family names have the \""-son\"" appendage as their structural foundation?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00012142916402673651, ""false"": 0.9998766091727843, ""altro"": 1.760294308209992e-06}, ""convergente"": true}]",[]
2778,is net earnings and net income the same,true,0,"[{""domanda_alt"": ""is net earnings and net income the same"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9974670606048084, ""false"": 0.002530999247777537, ""altro"": 2.066565469775657e-06}, ""convergente"": true}, {""domanda_alt"": ""Are \""net earnings\"" and \""net income\"" synonymous?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9949962504212845, ""false"": 0.005001397947317435, ""altro"": 1.949629060952443e-06}, ""convergente"": true}, {""domanda_alt"": ""Can the terms \""net earnings\"" and \""net income\"" be considered interchangeable?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.999754157971794, ""false"": 0.0002449611254618956, ""altro"": 6.755610325875874e-07}, ""convergente"": true}, {""domanda_alt"": ""Are \""net earnings\"" and \""net income\"" synonyms?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9987939247729806, ""false"": 0.0012050710438923184, ""altro"": 1.1344166954067895e-06}, ""convergente"": true}, {""domanda_alt"": ""Can \""net earnings\"" and \""net income\"" be considered equivalent terms?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.999886669064468, ""false"": 0.00011275304975618752, ""altro"": 6.100362967981203e-07}, ""convergente"": true}]",[]
2779,can you own an assault rifle in massachusetts,false,21,"[{""domanda_alt"": ""can you own an assault rifle in massachusetts"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.7084909565155906, ""false"": 0.2914913039324902, ""altro"": 8.00333785002138e-06}, ""convergente"": true}, {""domanda_alt"": ""Is it legally permissible to possess a semi-automatic firearm with a high rate of fire in Massachusetts?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0011240581000632186, ""false"": 0.9988663443177989, ""altro"": 7.528686004973232e-06}, ""convergente"": false}, {""domanda_alt"": ""Can one lawfully own a semi-automatic gun capable of firing rapidly in the state of Massachusetts?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.8587116157730093, ""false"": 0.14126114783518778, ""altro"": 1.2391832599002093e-05}, ""convergente"": true}, {""domanda_alt"": ""Is it legally permissible to possess a semi-automatic firearm designed for rapid discharge within the boundaries of Massachusetts?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.6177543321262329, ""false"": 0.3821724627379537, ""altro"": 3.034762424939855e-05}, ""convergente"": true}, {""domanda_alt"": ""Is it legally allowed in Massachusetts to own and keep a semi-automatic gun intended for quick firing?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.7574685657293363, ""false"": 0.24245704048845487, ""altro"": 3.3468614687610544e-05}, ""convergente"": true}]","[{""domanda_alt"": ""Is it permissible to possess a semi-automatic firearm with a high rate of fire in Massachusetts?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0006436582909685857, ""false"": 0.9993479283326334, ""altro"": 6.76186552181866e-06}, ""convergente"": true}, {""domanda_alt"": ""Is it permissible to possess an assault weapon in Massachusetts?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.1219663278536769, ""false"": 0.8780169233678964, ""altro"": 6.414666787486637e-06}, ""convergente"": true}, {""domanda_alt"": ""Is it permissible to possess a semi-automatic weapon designed for military use in Massachusetts?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.18994520485994595, ""false"": 0.8099823758899094, ""altro"": 3.521950089174042e-05}, ""convergente"": true}, {""domanda_alt"": ""Is it permissible to possess a high-capacity semi-automatic firearm in Massachusetts?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0010133569333250201, ""false"": 0.9989734968433238, ""altro"": 9.461798231597023e-06}, ""convergente"": true}, {""domanda_alt"": ""Is it permissible to possess a semi-automatic weapon with a high rate of fire in Massachusetts?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00039058711573679034, ""false"": 0.9995995425712396, ""altro"": 8.009035572313149e-06}, ""convergente"": true}, {""domanda_alt"": ""Is it permissible to possess a semi-automatic firearm designed for military use in Massachusetts?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.2131516729709266, ""false"": 0.7867758786677999, ""altro"": 3.3494709940821464e-05}, ""convergente"": true}, {""domanda_alt"": ""Is it permissible to possess a high-capacity semi-automatic weapon in Massachusetts?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0009532938838815387, ""false"": 0.9990334734192738, ""altro"": 9.875804203203325e-06}, ""convergente"": true}, {""domanda_alt"": ""Is it permissible to possess a semi-automatic firearm designed for military use in Massachusetts?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.2131516729709266, ""false"": 0.7867758786677999, ""altro"": 3.3494709940821464e-05}, ""convergente"": true}, {""domanda_alt"": ""Is it permissible to possess a semi-automatic weapon with a high rate of fire in Massachusetts?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00039058711573679034, ""false"": 0.9995995425712396, ""altro"": 8.009035572313149e-06}, ""convergente"": true}, {""domanda_alt"": ""Is possession of a semi-automatic firearm capable of rapid discharge compliant with state laws and regulations in Massachusetts?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.23792960831572374, ""false"": 0.7620193338644345, ""altro"": 2.3805617754793927e-05}, ""convergente"": true}, {""domanda_alt"": ""Is possessing a semi-automatic firearm capable of firing rapidly in Massachusetts compliant with applicable firearms regulations and laws?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.4068936803127969, ""false"": 0.5930502019365326, ""altro"": 2.6646599145754672e-05}, ""convergente"": true}, {""domanda_alt"": ""Is possession of a rapid-fire semi-automatic weapon compliant with Massachusetts' legal statutes?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.003543954027302186, ""false"": 0.9964379390211071, ""altro"": 1.3569565722640774e-05}, ""convergente"": true}, {""domanda_alt"": ""Is possession of a semi-automatic firearm with rapid-fire capabilities compliant with existing gun laws in the state of Massachusetts?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.2655940633907518, ""false"": 0.734342268448748, ""altro"": 3.440857535953094e-05}, ""convergente"": true}, {""domanda_alt"": ""Is possession of a rapid-fire semi-automatic weapon compliant with existing firearms laws and regulations in the state of Massachusetts?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.011963853686817629, ""false"": 0.9880193502381995, ""altro"": 1.0117192779898136e-05}, ""convergente"": true}, {""domanda_alt"": ""Is possession of a rapid-fire semi-automatic rifle compliant with Massachusetts' firearms laws?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.004590257654255377, ""false"": 0.9952672433201281, ""altro"": 0.00013029580454485576}, ""convergente"": true}, {""domanda_alt"": ""Is possession of a rapid-fire semi-automatic weapon compliant with existing laws and regulations in the state of Massachusetts?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00954598484672542, ""false"": 0.9904334696183033, ""altro"": 1.3278661566893572e-05}, ""convergente"": true}, {""domanda_alt"": ""Is possession of a rapid-fire semi-automatic rifle compliant with Massachusetts's firearms laws?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.004600271463923742, ""false"": 0.9952832138217995, ""altro"": 0.00010508312316176252}, ""convergente"": true}, {""domanda_alt"": ""Is possession of a rapid-fire semi-automatic weapon compliant with existing firearms laws in the state of Massachusetts?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.012002382949036852, ""false"": 0.9879706771669238, ""altro"": 1.7878660076789448e-05}, ""convergente"": true}, {""domanda_alt"": ""Is possession of a semi-automatic rifle intended for high-speed firing legally sanctioned in the state of Massachusetts?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.03214248164195854, ""false"": 0.9678409448557377, ""altro"": 9.095040372225865e-06}, ""convergente"": true}, {""domanda_alt"": ""Is possession of a semi-automatic rifle intended for rapid firing compliant with Massachusetts' firearms laws?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.08294187574324138, ""false"": 0.9169599239623227, ""altro"": 7.414223560309135e-05}, ""convergente"": true}, {""domanda_alt"": ""Is possession of a rapid-fire capable semi-automatic weapon compliant with Massachusetts' legal regulations?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.006824761246887494, ""false"": 0.9931500456389102, ""altro"": 1.9450820461258732e-05}, ""convergente"": true}]"
2780,is there a new season of once upon a time,false,0,"[{""domanda_alt"": ""is there a new season of once upon a time"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.3008484117105295, ""false"": 0.6991331840249434, ""altro"": 8.438720753999262e-06}, ""convergente"": true}, {""domanda_alt"": ""Will Once Upon a Time be getting a fresh installment in its series?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 5.458013911577816e-05, ""false"": 0.9999448535951041, ""altro"": 7.597209857252296e-07}, ""convergente"": true}, {""domanda_alt"": ""Will a new chapter be added to the \""Once Upon a Time\"" saga?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0029180530595484945, ""false"": 0.9970772962672341, ""altro"": 3.815167237298121e-06}, ""convergente"": true}, {""domanda_alt"": ""Will a fresh installment be introduced into the narrative series inspired by \""Once Upon a Time\""?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.002453767557503854, ""false"": 0.9975432987058828, ""altro"": 2.7741310586635678e-06}, ""convergente"": true}, {""domanda_alt"": ""Will a new segment be incorporated into the storyline based on the theme of \""Once Upon a Time\""?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.11064703276249145, ""false"": 0.8893304100979665, ""altro"": 1.2617280838134292e-05}, ""convergente"": true}]",[]
2781,is the dot product of two vectors a scalar,true,0,"[{""domanda_alt"": ""is the dot product of two vectors a scalar"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999953095867447, ""false"": 4.674131427904937e-06, ""altro"": 1.1856901484810465e-07}, ""convergente"": true}, {""domanda_alt"": ""Does the inner product of two geometric objects produce a numerical value?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999423661088473, ""false"": 5.737674965849125e-05, ""altro"": 1.413212426863021e-07}, ""convergente"": true}, {""domanda_alt"": ""Does the dot product of two spatial entities yield a scalar quantity?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999817042620087, ""false"": 1.8250140179161816e-05, ""altro"": 1.2047287641846612e-07}, ""convergente"": true}, {""domanda_alt"": ""Can the result of multiplying corresponding components of two spatial entities together be condensed into a single numerical value?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999921231779508, ""false"": 8.017996805115585e-06, ""altro"": 8.492006102246378e-08}, ""convergente"": true}, {""domanda_alt"": ""Can a scalar quantity be derived by aggregating pairwise products of identical features from two geometric objects?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999343341264681, ""false"": 6.549832897932229e-05, ""altro"": 2.904601537220892e-07}, ""convergente"": true}]",[]
2782,is the film changeling based on a true story,true,1,"[{""domanda_alt"": ""is the film changeling based on a true story"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9995098901375726, ""false"": 0.0004891595369021526, ""altro"": 7.678811974178118e-07}, ""convergente"": true}, {""domanda_alt"": ""Does the movie Changeling draw inspiration from real-life events?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999965241245311, ""false"": 3.4283021507842892e-06, ""altro"": 1.5760700990993364e-07}, ""convergente"": true}, {""domanda_alt"": ""Is the film Changeling based on actual historical occurrences?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999922687092794, ""false"": 7.5198241530282784e-06, ""altro"": 1.6813264992300263e-07}, ""convergente"": true}, {""domanda_alt"": ""Does the movie Changeling draw inspiration from true events in history?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999978084489491, ""false"": 2.0087094130461244e-06, ""altro"": 1.3084821581315398e-07}, ""convergente"": true}, {""domanda_alt"": ""Is the film Changeling informed by actual historical occurrences?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.999994968041976, ""false"": 5.0334220934719316e-06, ""altro"": 1.0464315310309911e-07}, ""convergente"": true}]","[{""domanda_alt"": ""Does the 1998 American fantasy film Changeling draw inspiration from real-life events?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 2.1697270280714917e-06, ""false"": 0.9999937680087688, ""altro"": 3.831780927410365e-06}, ""convergente"": true}]"
2783,is boom gaspar a member of pearl jam,true,1,"[{""domanda_alt"": ""is boom gaspar a member of pearl jam"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9996118836164717, ""false"": 0.0003880280289569528, ""altro"": 4.295836077880114e-07}, ""convergente"": true}, {""domanda_alt"": ""Is Boom Gaspar a part of Pearl Jam's musical ensemble?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999895390502052, ""false"": 1.0278563262792384e-05, ""altro"": 1.3286154335078607e-07}, ""convergente"": true}, {""domanda_alt"": ""Is Boom Gaspar officially affiliated with Pearl Jam's music group?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9998721215325158, ""false"": 0.00012765943055660365, ""altro"": 2.708258900705701e-07}, ""convergente"": true}, {""domanda_alt"": ""Does Boom Gaspar hold an official position within Pearl Jam's musical organization?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.6869468204963841, ""false"": 0.31304020148406203, ""altro"": 4.745803030132053e-06}, ""convergente"": true}, {""domanda_alt"": ""Is Boom Gaspar a member of Pearl Jam with a designated role?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999880126587637, ""false"": 1.2023780231420057e-05, ""altro"": 9.934394251889393e-08}, ""convergente"": true}]","[{""domanda_alt"": ""Is Boom Gaspar a formally designated member of Pearl Jam's creative team?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.012237853335584782, ""false"": 0.9877554451293743, ""altro"": 4.351206749799412e-06}, ""convergente"": true}]"
2784,is the world trade center in the financial district,true,1,"[{""domanda_alt"": ""is the world trade center in the financial district"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9987148952187763, ""false"": 0.0012836477216692653, ""altro"": 1.4858565872364584e-06}, ""convergente"": true}, {""domanda_alt"": ""Is the World Trade Center situated within the boundaries of New York City's financial hub?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9997700745482663, ""false"": 0.0002290326854934813, ""altro"": 7.653418898291768e-07}, ""convergente"": true}, {""domanda_alt"": ""Does the location of the World Trade Center fall within the limits of Manhattan's commercial epicenter?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9954376912423765, ""false"": 0.004560298086276232, ""altro"": 1.8426608511145548e-06}, ""convergente"": true}, {""domanda_alt"": ""Is the World Trade Center situated within the boundaries of Manhattan's primary business hub?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.99938539927929, ""false"": 0.0006133600765105447, ""altro"": 1.170966327748696e-06}, ""convergente"": true}, {""domanda_alt"": ""Does the location of the World Trade Center fall within the geographic scope of Manhattan's principal commercial district?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.999652825024093, ""false"": 0.00034668246937209887, ""altro"": 6.058371944940643e-07}, ""convergente"": true}]","[{""domanda_alt"": ""Does the location of the World Trade Center fall entirely within the confines of Manhattan's Wall Street district?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.19368255077936924, ""false"": 0.8063007839749412, ""altro"": 7.888411815729404e-06}, ""convergente"": true}]"
2785,will all xbox 360 games work on xbox one,false,2,"[{""domanda_alt"": ""will all xbox 360 games work on xbox one"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00029091681954692875, ""false"": 0.9997074879763491, ""altro"": 1.6308940856438488e-06}, ""convergente"": true}, {""domanda_alt"": ""Do Xbox One consoles support the compatibility of all existing Xbox 360 game titles?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 2.2141245656385093e-06, ""false"": 0.9999970106837259, ""altro"": 8.920205157522782e-07}, ""convergente"": true}, {""domanda_alt"": ""Do all Xbox 360 game titles have compatible versions available for play on Xbox One consoles?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0001156076377210436, ""false"": 0.9998833113378789, ""altro"": 1.1497993914599145e-06}, ""convergente"": true}, {""domanda_alt"": ""Are there equivalent game versions available for all Xbox 360 title releases that can be played on Xbox One devices?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0001521922985584005, ""false"": 0.99984643245828, ""altro"": 1.5432118995955374e-06}, ""convergente"": true}, {""domanda_alt"": ""Do all Xbox 360 titles have compatible Xbox One versions that allow for seamless gameplay?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00011250525192498239, ""false"": 0.9998858943430144, ""altro"": 1.6946305755073678e-06}, ""convergente"": true}]","[{""domanda_alt"": ""Do Xbox One consoles support compatibility with Xbox 360 games?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999651187250573, ""false"": 3.447572962836544e-05, ""altro"": 2.438790807272782e-07}, ""convergente"": true}, {""domanda_alt"": ""Will Xbox 360 titles be compatible with the Xbox One console?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9998761804160893, ""false"": 0.00012348950968908636, ""altro"": 4.291703276648923e-07}, ""convergente"": true}]"
2786,did they use a real leopard in bringing up baby,true,0,"[{""domanda_alt"": ""did they use a real leopard in bringing up baby"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.01847284558902229, ""false"": 0.9813771694488181, ""altro"": 0.00014559413903644788}, ""convergente"": true}, {""domanda_alt"": ""Was a genuine leopard employed for the filming of \""Bringing Up Baby\""?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0028533593797133807, ""false"": 0.9970939993694309, ""altro"": 5.0678705214162564e-05}, ""convergente"": true}, {""domanda_alt"": ""Was a real leopard used as a prop in the production of the film \""Bringing Up Baby\""?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.014536570097092999, ""false"": 0.9849528572953382, ""altro"": 0.0005040412487789786}, ""convergente"": true}, {""domanda_alt"": ""Was a genuine leopard employed as a set piece during the filming of the motion picture \""Bringing Up Baby\""?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.12532357193490212, ""false"": 0.8611069527107895, ""altro"": 0.013555713565451311}, ""convergente"": true}, {""domanda_alt"": ""Was an authentic leopard used as a prop in the production of the film \""Bringing Up Baby\""?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 8.547986814289031e-05, ""false"": 0.9998982102083902, ""altro"": 1.590027709434079e-05}, ""convergente"": true}]",[]
2787,is a penalty charge notice the same as a fixed penalty,true,4,"[{""domanda_alt"": ""is a penalty charge notice the same as a fixed penalty"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00014645615444777577, ""false"": 0.9998511437640091, ""altro"": 2.4391441581548473e-06}, ""convergente"": true}, {""domanda_alt"": ""Are penalty charge notices equivalent to fixed penalties in terms of their legal implications and enforcement?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.19659133945695945, ""false"": 0.803392515849237, ""altro"": 8.841063544801755e-06}, ""convergente"": true}, {""domanda_alt"": ""Do penalty charge notices share the same legal standing and enforcement mechanisms as fixed penalties?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.3645240912005209, ""false"": 0.6354513811286329, ""altro"": 1.0793744739497444e-05}, ""convergente"": true}, {""domanda_alt"": ""Do penalty charge notices have identical legal status and procedures for collection as those applied to fixed penalties?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0006401130485354041, ""false"": 0.9993571939053301, ""altro"": 2.7765165487600193e-06}, ""convergente"": true}, {""domanda_alt"": ""Do penalty charge notices share the same legal standing and recovery processes as those used for fixed penalties?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.3682609200997206, ""false"": 0.6317165453741673, ""altro"": 1.0165661094498245e-05}, ""convergente"": true}]","[{""domanda_alt"": ""Do penalty charge notices share similar legal standing and collection procedures with fixed penalties?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9906434779153848, ""false"": 0.009352337158902406, ""altro"": 3.7593434941358075e-06}, ""convergente"": true}, {""domanda_alt"": ""Do penalty charge notices share similar legal consequences and enforcement mechanisms with fixed penalties?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9345429717166343, ""false"": 0.06544850681298961, ""altro"": 6.638441709370617e-06}, ""convergente"": true}, {""domanda_alt"": ""Do penalty charge notices share similar legal characteristics and enforcement mechanisms with fixed penalties?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9937659704843561, ""false"": 0.006230356851320152, ""altro"": 3.364675202093494e-06}, ""convergente"": true}, {""domanda_alt"": ""Are penalty charge notices subject to the same legal standing and debt recovery processes as those used for fixed penalties?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.6729270044984575, ""false"": 0.32705075463097594, ""altro"": 1.0549721019338471e-05}, ""convergente"": true}]"
2788,was blow me away made for halo 2,true,3,"[{""domanda_alt"": ""was blow me away made for halo 2"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9996220691185452, ""false"": 0.00037668040711594697, ""altro"": 1.3757589952469383e-06}, ""convergente"": true}, {""domanda_alt"": ""Was the song \""Blow Me Away\"" specifically created for the soundtrack of Halo 2?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9996895869524448, ""false"": 0.0003093590034969027, ""altro"": 7.970332203722843e-07}, ""convergente"": true}, {""domanda_alt"": ""Did the artist deliberately compose \""Blow Me Away\"" with the intention of featuring it in the Halo 2 soundtrack?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9489786031222764, ""false"": 0.05101536874019699, ""altro"": 4.161304228925364e-06}, ""convergente"": true}, {""domanda_alt"": ""Was the creation of \""Blow Me Away\"" designed to be included in the Halo 2 soundtrack by the artist?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9863996606357481, ""false"": 0.013597761770765961, ""altro"": 2.150884009072389e-06}, ""convergente"": true}, {""domanda_alt"": ""Was the composition of \""Blow Me Away\"" intended for incorporation into the musical accompaniment of Halo 2 by the musician?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9047289943214244, ""false"": 0.09526097123385541, ""altro"": 6.166732761337008e-06}, ""convergente"": true}]","[{""domanda_alt"": ""Was the intention behind composing \""Blow Me Away\"" aligned with its inclusion on the Halo 2 soundtrack by the artist?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.028559846259863637, ""false"": 0.9714298615245535, ""altro"": 8.062786012103642e-06}, ""convergente"": true}, {""domanda_alt"": ""Was the composition of \""Blow Me Away\"" intentionally crafted to be part of the sound design for Halo 2's soundtrack by its creator?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.35253019796742513, ""false"": 0.6474370328073733, ""altro"": 1.7436851570358717e-05}, ""convergente"": true}, {""domanda_alt"": ""Was the intention behind the composition of \""Blow Me Away\"" to feature it on the Halo 2 album?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.09775160117635526, ""false"": 0.9022388647123925, ""altro"": 7.154479802804398e-06}, ""convergente"": true}]"
