id,domanda,reale,alternative_json
1176,is canada still part of the british monarchy,true,"[{""domanda_alt"": ""is canada still part of the british monarchy"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9915934039413944, ""false"": 0.008288630508051316, ""altro"": 8.092944209463883e-05}, ""ordine"": null}, {""domanda_alt"": ""Does Canada remain within the British monarchy?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.8868979779755549, ""false"": 0.11289797274085274, ""altro"": 0.0001061685604255252}, ""ordine"": null}, {""domanda_alt"": ""Does Canada remain a part of the British monarchy?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9181222860945075, ""false"": 0.08168923245853366, ""altro"": 9.994388717279636e-05}, ""ordine"": null}, {""domanda_alt"": ""Does Canada remain within the British monarchy?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.8868979779755549, ""false"": 0.11289797274085274, ""altro"": 0.0001061685604255252}, ""ordine"": null}, {""domanda_alt"": ""Does Canada remain a part of the British Commonwealth?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9982196520560989, ""false"": 0.0016652269628412615, ""altro"": 7.722546404731271e-05}, ""ordine"": null}, {""domanda_alt"": ""Does Canada remain a member of the British Monarchy?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9852869725829069, ""false"": 0.01450443960195837, ""altro"": 0.00011173905455557872}, ""ordine"": null}, {""domanda_alt"": ""Does Canada remain within the British monarchy?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.8868979779755549, ""false"": 0.11289797274085274, ""altro"": 0.0001061685604255252}, ""ordine"": null}, {""domanda_alt"": ""Does Canada remain under the British monarch's rule?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9819383466938868, ""false"": 0.01783944474933734, ""altro"": 0.0001184577410311172}, ""ordine"": null}, {""domanda_alt"": ""Does Canada remain a member of the British monarchy?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9242910559124418, ""false"": 0.07542350900446926, ""altro"": 0.00014264375764455045}, ""ordine"": null}, {""domanda_alt"": ""Does Canada remain under the British monarchy?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.857353400812269, ""false"": 0.14237687407432476, ""altro"": 0.0001395668504764397}, ""ordine"": null}, {""domanda_alt"": ""Does Canada remain a member of the British Commonwealth?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9974885455704489, ""false"": 0.0023208503035362614, ""altro"": 0.00010585663841861006}, ""ordine"": null}]"
1177,are a meter and a yard the same length,false,"[{""domanda_alt"": ""are a meter and a yard the same length"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0006094732626078866, ""false"": 0.9993467854236413, ""altro"": 3.964016568317914e-05}, ""ordine"": null}, {""domanda_alt"": ""Do meters and yards measure equal distances?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0012024267562447137, ""false"": 0.998733131684644, ""altro"": 5.381645587114514e-05}, ""ordine"": null}, {""domanda_alt"": ""Do a meter and a yard measure equal distances?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.04516586040484523, ""false"": 0.9545991600852721, ""altro"": 0.00012923957820024033}, ""ordine"": null}, {""domanda_alt"": ""Do a meter and a yard measure the same distance?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0015718597062424292, ""false"": 0.9983549074134972, ""altro"": 5.898849480591789e-05}, ""ordine"": null}, {""domanda_alt"": ""Do meters and yards measure equal distances?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0012024267562447137, ""false"": 0.998733131684644, ""altro"": 5.381645587114514e-05}, ""ordine"": null}, {""domanda_alt"": ""Is there an equal measurement between a meter and a yard?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0037310026241644343, ""false"": 0.9961857847754549, ""altro"": 6.665467481820812e-05}, ""ordine"": null}, {""domanda_alt"": ""Is there an equal distance between a meter and a yard?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0030663811397934164, ""false"": 0.9968695968493286, ""altro"": 5.355604083226325e-05}, ""ordine"": null}, {""domanda_alt"": ""Is there equal distance in a meter and a yard?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0020703442948995523, ""false"": 0.9978560746010134, ""altro"": 6.107251635479605e-05}, ""ordine"": null}, {""domanda_alt"": ""Do a meter and a yard measure the same distance?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0015718597062424292, ""false"": 0.9983549074134972, ""altro"": 5.898849480591789e-05}, ""ordine"": null}, {""domanda_alt"": ""Is the measurement of a meter equivalent to a yard?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.003455253148388493, ""false"": 0.9964559259110498, ""altro"": 5.9724400193432625e-05}, ""ordine"": null}, {""domanda_alt"": ""Do a meter and a yard measure the same distance?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0015718597062424292, ""false"": 0.9983549074134972, ""altro"": 5.898849480591789e-05}, ""ordine"": null}]"
1178,is game of thrones based on a book,true,"[{""domanda_alt"": ""is game of thrones based on a book"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999587850844022, ""false"": 2.7457491485903142e-05, ""altro"": 1.3392587327208869e-05}, ""ordine"": null}, {""domanda_alt"": ""Was Game of Thrones adapted from a novel?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999629755861528, ""false"": 2.4408229450654017e-05, ""altro"": 1.2177429323970255e-05}, ""ordine"": null}, {""domanda_alt"": ""Does the TV show Game of Thrones have literary origins?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999575203483306, ""false"": 2.951050671189035e-05, ""altro"": 1.2643105850722817e-05}, ""ordine"": null}, {""domanda_alt"": ""Did the television series Game of Thrones originate from a novel?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999638372724835, ""false"": 2.4731652836789606e-05, ""altro"": 1.1254987313429927e-05}, ""ordine"": null}, {""domanda_alt"": ""Does the television show Game of Thrones have literary origins?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999572722185617, ""false"": 2.9390354460368837e-05, ""altro"": 1.2729427664725759e-05}, ""ordine"": null}, {""domanda_alt"": ""Is the television series Game of Thrones adapted from a novel?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999718025610781, ""false"": 1.8571050892606487e-05, ""altro"": 9.63313929973797e-06}, ""ordine"": null}, {""domanda_alt"": ""Does the television show Game of Thrones originate from a novel?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999671049263026, ""false"": 2.1758832325023828e-05, ""altro"": 1.0702870037904545e-05}, ""ordine"": null}, {""domanda_alt"": ""Is the television show Game of Thrones an adaptation of a novel?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999689373867496, ""false"": 2.1871009022833175e-05, ""altro"": 9.006638296660937e-06}, ""ordine"": null}, {""domanda_alt"": ""Is the television series Game of Thrones an adaptation of a novel?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999649016042664, ""false"": 2.551888564581467e-05, ""altro"": 9.474381897393112e-06}, ""ordine"": null}, {""domanda_alt"": ""Does the television show Game of Thrones originate from a novel?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999671049263026, ""false"": 2.1758832325023828e-05, ""altro"": 1.0702870037904545e-05}, ""ordine"": null}, {""domanda_alt"": ""Is the TV show Game of Thrones adapted from a novel?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999729615586607, ""false"": 1.7652628635361034e-05, ""altro"": 9.375409117199119e-06}, ""ordine"": null}]"
1179,is the barber of seville a true story,false,"[{""domanda_alt"": ""is the barber of seville a true story"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0008727117340682286, ""false"": 0.99906809672357, ""altro"": 5.04600160857181e-05}, ""ordine"": null}, {""domanda_alt"": ""Is \""The Barber of Seville\"" based on real events?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0012948626604543153, ""false"": 0.9986601489087921, ""altro"": 3.833853391539663e-05}, ""ordine"": null}, {""domanda_alt"": ""Is \""The Barber of Seville\"" based on real events?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0012431949640942014, ""false"": 0.9987114191896368, ""altro"": 3.8886101068832875e-05}, ""ordine"": null}, {""domanda_alt"": ""Is \""The Barber of Seville\"" based on real events?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0012431949640942014, ""false"": 0.9987114191896368, ""altro"": 3.8886101068832875e-05}, ""ordine"": null}, {""domanda_alt"": ""Is \""The Barber of Seville\"" based on real events?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0012431949640942014, ""false"": 0.9987114191896368, ""altro"": 3.8886101068832875e-05}, ""ordine"": null}, {""domanda_alt"": ""Is \""The Barber of Seville\"" based on real events?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0012431949640942014, ""false"": 0.9987114191896368, ""altro"": 3.8886101068832875e-05}, ""ordine"": null}, {""domanda_alt"": ""Is \""The Barber of Seville\"" based on real events?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0012431949640942014, ""false"": 0.9987114191896368, ""altro"": 3.8886101068832875e-05}, ""ordine"": null}, {""domanda_alt"": ""Is \""The Barber of Seville\"" based on real events?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0012431949640942014, ""false"": 0.9987114191896368, ""altro"": 3.8886101068832875e-05}, ""ordine"": null}, {""domanda_alt"": ""Is \""The Barber of Seville\"" based on real events?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0012431949640942014, ""false"": 0.9987114191896368, ""altro"": 3.8886101068832875e-05}, ""ordine"": null}, {""domanda_alt"": ""Is \""The Barber of Seville\"" based on real events?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0012431949640942014, ""false"": 0.9987114191896368, ""altro"": 3.8886101068832875e-05}, ""ordine"": null}, {""domanda_alt"": ""Is \""The Barber of Seville\"" based on real events?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0012431949640942014, ""false"": 0.9987114191896368, ""altro"": 3.8886101068832875e-05}, ""ordine"": null}]"
1180,can we use a hydrometer to measure the density of milk,true,"[{""domanda_alt"": ""can we use a hydrometer to measure the density of milk"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999436043346398, ""false"": 3.6939531861149306e-05, ""altro"": 1.7774700874651816e-05}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to determine the density of milk with a hydrometer?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999486292088, ""false"": 3.0624677665354865e-05, ""altro"": 1.8775558942849723e-05}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to determine the density of milk with a hydrometer?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999547077295577, ""false"": 2.764881160993022e-05, ""altro"": 1.5784989674658976e-05}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to determine the density of milk using a hydrometer?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999573481899513, ""false"": 2.443361511930719e-05, ""altro"": 1.6342831583989658e-05}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to determine the density of milk with a hydrometer?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999486292088, ""false"": 3.0624677665354865e-05, ""altro"": 1.8775558942849723e-05}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to determine the density of milk using a hydrometer?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999573481899513, ""false"": 2.443361511930719e-05, ""altro"": 1.6342831583989658e-05}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to determine the density of milk using a hydrometer?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999625472695708, ""false"": 2.232601863107996e-05, ""altro"": 1.4018207979995288e-05}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to determine the density of milk using a hydrometer?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999625472695708, ""false"": 2.232601863107996e-05, ""altro"": 1.4018207979995288e-05}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to determine the density of milk using a hydrometer?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999625472695708, ""false"": 2.232601863107996e-05, ""altro"": 1.4018207979995288e-05}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to determine the density of milk with a hydrometer?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999486292088, ""false"": 3.0624677665354865e-05, ""altro"": 1.8775558942849723e-05}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to determine the density of milk using a hydrometer?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999573481899513, ""false"": 2.443361511930719e-05, ""altro"": 1.6342831583989658e-05}, ""ordine"": null}]"
1181,is a caffe latte the same as a latte,true,"[{""domanda_alt"": ""is a caffe latte the same as a latte"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.999636253736525, ""false"": 0.0003292111479773174, ""altro"": 2.6443491708752495e-05}, ""ordine"": null}, {""domanda_alt"": ""Are a caffe latte and a latte identical?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9989874525528762, ""false"": 0.0009159041916493402, ""altro"": 5.868466084262899e-05}, ""ordine"": null}, {""domanda_alt"": ""Are a caff\u00e8 latte and a latte identical?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9989565868538728, ""false"": 0.0009449447677731684, ""altro"": 5.833655939350499e-05}, ""ordine"": null}, {""domanda_alt"": ""Are a caffe latte and a latte identical?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9989874525528762, ""false"": 0.0009159041916493402, ""altro"": 5.868466084262899e-05}, ""ordine"": null}, {""domanda_alt"": ""Are a caff\u00e8 latte and a latte identical?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9989565868538728, ""false"": 0.0009449447677731684, ""altro"": 5.833655939350499e-05}, ""ordine"": null}, {""domanda_alt"": ""Do a caff\u00e8 latte and a latte represent the same beverage?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9998702163233945, ""false"": 0.00010785172107273201, ""altro"": 1.8671393405879804e-05}, ""ordine"": null}, {""domanda_alt"": ""Are a caffe latte and a latte essentially identical?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9996366740201229, ""false"": 0.00032462070246593266, ""altro"": 3.014643131490123e-05}, ""ordine"": null}, {""domanda_alt"": ""Do a caff\u00e8 latte and a latte have the same ingredients?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9993933140458044, ""false"": 0.0005278453824983253, ""altro"": 4.881185389879906e-05}, ""ordine"": null}, {""domanda_alt"": ""Are a caff\u00e8 latte and a latte identical?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9989565868538728, ""false"": 0.0009449447677731684, ""altro"": 5.833655939350499e-05}, ""ordine"": null}, {""domanda_alt"": ""Are a caff\u00e8 latte and a latte identical?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9988738779663345, ""false"": 0.0010312794817621213, ""altro"": 5.563383541210024e-05}, ""ordine"": null}, {""domanda_alt"": ""Are a caff\u00e8 latte and a latte identical?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9988738779663345, ""false"": 0.0010312794817621213, ""altro"": 5.563383541210024e-05}, ""ordine"": null}]"
1182,is there a third season of better call saul,true,"[{""domanda_alt"": ""is there a third season of better call saul"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.99995302872045, ""false"": 3.0456360620724398e-05, ""altro"": 1.5333992880941527e-05}, ""ordine"": null}, {""domanda_alt"": ""Did Better Call Saul have a third season?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999603831311237, ""false"": 2.023439963749819e-05, ""altro"": 1.7965965948308707e-05}, ""ordine"": null}, {""domanda_alt"": ""Does Better Call Saul have a third season?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999578115353706, ""false"": 2.3547850376136515e-05, ""altro"": 1.7371850381558424e-05}, ""ordine"": null}, {""domanda_alt"": ""Did Better Call Saul have a third season?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999603831311237, ""false"": 2.023439963749819e-05, ""altro"": 1.7965965948308707e-05}, ""ordine"": null}, {""domanda_alt"": ""Did Better Call Saul have a third season?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999627739685057, ""false"": 2.0220722669580298e-05, ""altro"": 1.616212831057204e-05}, ""ordine"": null}, {""domanda_alt"": ""Did Better Call Saul have a third season?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999627739685057, ""false"": 2.0220722669580298e-05, ""altro"": 1.616212831057204e-05}, ""ordine"": null}, {""domanda_alt"": ""Has Better Call Saul been renewed for a third season?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9462040231891726, ""false"": 0.05350670184814083, ""altro"": 0.00014038794458518964}, ""ordine"": null}, {""domanda_alt"": ""Did Better Call Saul have a third season?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999603831311237, ""false"": 2.023439963749819e-05, ""altro"": 1.7965965948308707e-05}, ""ordine"": null}, {""domanda_alt"": ""Did Better Call Saul get renewed for a third season?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.999348111463374, ""false"": 0.0005790293243194117, ""altro"": 4.9745369555840626e-05}, ""ordine"": null}, {""domanda_alt"": ""Did Better Call Saul have a third season?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999603831311237, ""false"": 2.023439963749819e-05, ""altro"": 1.7965965948308707e-05}, ""ordine"": null}, {""domanda_alt"": ""Did Better Call Saul have a third season?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999627739685057, ""false"": 2.0220722669580298e-05, ""altro"": 1.616212831057204e-05}, ""ordine"": null}]"
1183,is season 5 agents of shield the last season,false,"[{""domanda_alt"": ""is season 5 agents of shield the last season"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00029272855815374373, ""false"": 0.9996696955038811, ""altro"": 3.4722141740949995e-05}, ""ordine"": null}, {""domanda_alt"": ""Does Season 5 of Agents of S.H.I.E.L.D. mark the end of the series?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00032443531554871436, ""false"": 0.9996517079034996, ""altro"": 2.2782627221673843e-05}, ""ordine"": null}, {""domanda_alt"": ""Does Agents of S.H.I.E.L.D. conclude with season 5?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0002878674668347938, ""false"": 0.9996775056978088, ""altro"": 3.206947755926261e-05}, ""ordine"": null}, {""domanda_alt"": ""Does Season 5 of Agents of S.H.I.E.L.D. mark the end of the series?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00032443531554871436, ""false"": 0.9996517079034996, ""altro"": 2.2782627221673843e-05}, ""ordine"": null}, {""domanda_alt"": ""Does Season 5 of Agents of S.H.I.E.L.D. mark the end of the series?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00028205310644735125, ""false"": 0.9996965743333229, ""altro"": 2.023675778740427e-05}, ""ordine"": null}, {""domanda_alt"": ""Does Season 5 of Agents of S.H.I.E.L.D. mark the series finale?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.000300207606595709, ""false"": 0.9996766387389496, ""altro"": 2.219489588686552e-05}, ""ordine"": null}, {""domanda_alt"": ""Does Agents of S.H.I.E.L.D. end with season 5?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0003332881572238221, ""false"": 0.9996282880277396, ""altro"": 3.580842208388236e-05}, ""ordine"": null}, {""domanda_alt"": ""Does Season 5 of Agents of S.H.I.E.L.D. mark the series finale?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.000300207606595709, ""false"": 0.9996766387389496, ""altro"": 2.219489588686552e-05}, ""ordine"": null}, {""domanda_alt"": ""Does Season 5 of Agents of S.H.I.E.L.D mark the end of the series?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00030338043013417715, ""false"": 0.9996724007312634, ""altro"": 2.2895570436964365e-05}, ""ordine"": null}, {""domanda_alt"": ""Does Season 5 of Agents of S.H.I.E.L.D. mark the series finale?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.000300207606595709, ""false"": 0.9996766387389496, ""altro"": 2.219489588686552e-05}, ""ordine"": null}, {""domanda_alt"": ""Does Season 5 of Agents of S.H.I.E.L.D. conclude the series?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.000337327338551292, ""false"": 0.999635373599473, ""altro"": 2.5583975590719757e-05}, ""ordine"": null}]"
1184,can you start dreaming before you fall asleep,true,"[{""domanda_alt"": ""can you start dreaming before you fall asleep"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9979606889919034, ""false"": 0.0019954968706290457, ""altro"": 3.0317357108481452e-05}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to begin dreaming while still awake?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9876245907140069, ""false"": 0.012238253433215922, ""altro"": 0.0001063710909348122}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to begin dreaming while still awake?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9866943433640043, ""false"": 0.013172572473994788, ""altro"": 0.00010317357188553747}, ""ordine"": null}, {""domanda_alt"": ""Do dreams begin before sleep onset?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9935265815495001, ""false"": 0.006324453798891595, ""altro"": 9.60181502733235e-05}, ""ordine"": null}, {""domanda_alt"": ""Do dreams begin before you become unconscious?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.8632817210120404, ""false"": 0.13646491437270122, ""altro"": 0.00010919584405104888}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to begin having dreams while still awake?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9535486981315139, ""false"": 0.0462797510894374, ""altro"": 0.0001237027558363262}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to begin dreaming while still awake?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9876245907140069, ""false"": 0.012238253433215922, ""altro"": 0.0001063710909348122}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to begin having dreams while still awake?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9535486981315139, ""false"": 0.0462797510894374, ""altro"": 0.0001237027558363262}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to begin dreaming while still awake?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9876245907140069, ""false"": 0.012238253433215922, ""altro"": 0.0001063710909348122}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to begin dreaming while still awake?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9866943433640043, ""false"": 0.013172572473994788, ""altro"": 0.00010317357188553747}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to begin having dreams while still awake?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9535486981315139, ""false"": 0.0462797510894374, ""altro"": 0.0001237027558363262}, ""ordine"": null}]"
1185,did king louie die in the jungle book 2016,false,"[{""domanda_alt"": ""did king louie die in the jungle book 2016"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.04303174069836294, ""false"": 0.9569034378856203, ""altro"": 5.1052679498218656e-05}, ""ordine"": null}, {""domanda_alt"": ""Was King Louie a deceased character in the 2016 Jungle Book film?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.03909544610597472, ""false"": 0.9607962377040901, ""altro"": 7.80508953676859e-05}, ""ordine"": null}, {""domanda_alt"": ""Was King Louie a deceased character in the 2016 Jungle Book film?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.041738352111969156, ""false"": 0.9581410548313268, ""altro"": 8.629091406520192e-05}, ""ordine"": null}, {""domanda_alt"": ""Was King Louie a deceased character in the 2016 Jungle Book?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.14765891453470606, ""false"": 0.8521460500028486, ""altro"": 0.00012152159309719032}, ""ordine"": null}, {""domanda_alt"": ""Was King Louie's fate sealed in the 2016 Jungle Book film?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.48060793592672396, ""false"": 0.5191346346192959, ""altro"": 0.00012812624668890972}, ""ordine"": null}, {""domanda_alt"": ""Was King Louie deceased in the 2016 Jungle Book movie?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.05395655096449285, ""false"": 0.9459417314619033, ""altro"": 7.307003350303652e-05}, ""ordine"": null}, {""domanda_alt"": ""Was King Louie a fatality in the 2016 Jungle Book movie?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.014151480932566617, ""false"": 0.9858112730027409, ""altro"": 3.153516947343589e-05}, ""ordine"": null}, {""domanda_alt"": ""Was King Louie a deceased character in the 2016 Jungle Book?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.14765891453470606, ""false"": 0.8521460500028486, ""altro"": 0.00012152159309719032}, ""ordine"": null}, {""domanda_alt"": ""Was King Louie deceased in the 2016 Jungle Book movie?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.05395655096449285, ""false"": 0.9459417314619033, ""altro"": 7.307003350303652e-05}, ""ordine"": null}, {""domanda_alt"": ""Was King Louie a fatality in the 2016 Jungle Book movie?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.014151480932566617, ""false"": 0.9858112730027409, ""altro"": 3.153516947343589e-05}, ""ordine"": null}, {""domanda_alt"": ""Was King Louie a fatality in the 2016 Jungle Book film?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.01242794927173123, ""false"": 0.987536158740289, ""altro"": 3.037832886553529e-05}, ""ordine"": null}]"
